timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.350000000000000000e+05,5.012995800000000202e+01,4.869932925249998590e+01,5.138507863199999548e+01,4.526840579999999647e+01,4.837133419999999973e+01,5.115210079999999948e+01,5.134473840000000422e+01,4.777675980000000067e+01,5.012293919999999758e+01,5.034654460000000142e+01,5.260579560000000043e+01,5.253324099999999675e+01,5.177772059999999499e+01
1.400000000000000000e+05,5.009718653999998850e+01,4.861232201849999512e+01,5.142225990800000091e+01,4.530458879999999766e+01,4.794035480000000149e+01,5.059953120000000126e+01,5.175758679999999146e+01,4.756915500000000208e+01,4.985629800000000245e+01,5.072305599999999970e+01,5.295751820000000265e+01,5.244845859999999504e+01,5.181531800000000487e+01
1.450000000000000000e+05,4.998128753999999674e+01,4.846551363850000627e+01,5.137830891449999626e+01,4.575248260000000045e+01,4.741023480000000490e+01,5.026009200000000021e+01,5.176335779999999431e+01,4.703615260000000120e+01,4.902357880000000279e+01,5.120425099999999929e+01,5.281204839999999479e+01,5.259979599999999067e+01,5.195088140000000010e+01
1.500000000000000000e+05,5.002643645999999933e+01,4.855945175000000091e+01,5.138194679450000280e+01,4.595171100000000308e+01,4.737634039999999658e+01,5.081485640000000359e+01,5.106881920000000008e+01,4.724952340000000106e+01,4.911530760000000129e+01,5.117284659999999974e+01,5.284364339999999771e+01,5.268355679999999808e+01,5.198775980000000629e+01
1.550000000000000000e+05,5.011424161999999427e+01,4.859422689400000905e+01,5.154946196649999024e+01,4.605709579999999903e+01,4.727167239999999993e+01,5.112622979999999728e+01,5.118683479999999975e+01,4.727714960000000133e+01,4.874784520000000754e+01,5.121033899999999761e+01,5.276597459999999273e+01,5.254800299999999424e+01,5.295127200000000300e+01
1.600000000000000000e+05,5.020902306000000692e+01,4.881673236299999985e+01,5.149102600049999978e+01,4.627299840000000586e+01,4.744213919999999973e+01,5.102751080000000172e+01,5.116171800000000047e+01,4.770819159999999926e+01,4.982978580000000335e+01,5.081987120000000147e+01,5.253944360000000557e+01,5.250185259999999232e+01,5.278671940000000262e+01
1.650000000000000000e+05,5.035064093999999812e+01,4.893683921449999730e+01,5.164397076000000197e+01,4.635833120000000207e+01,4.749694139999999720e+01,5.110918600000000112e+01,5.127084559999999414e+01,4.765199820000000130e+01,5.040366459999999904e+01,5.137389720000000182e+01,5.272950539999999364e+01,5.235657740000000615e+01,5.275546239999999898e+01
1.700000000000000000e+05,5.038482319999999959e+01,4.892216785400000134e+01,5.166304312700000168e+01,4.611751519999999971e+01,4.725862240000000014e+01,5.088237279999999885e+01,5.155556599999999889e+01,4.804122160000000719e+01,5.085499519999999762e+01,5.167734679999999514e+01,5.201984279999999217e+01,5.249926539999999875e+01,5.294148380000000031e+01
1.750000000000000000e+05,5.033160493999999829e+01,4.894309648849999661e+01,5.154981671249998953e+01,4.606781720000000035e+01,4.778003059999999635e+01,5.068962259999999986e+01,5.165739860000000050e+01,4.795431899999999814e+01,5.098606540000000109e+01,5.127833460000000798e+01,5.153237120000000004e+01,5.244092520000000235e+01,5.292916499999999758e+01
1.800000000000000000e+05,5.037702219999999897e+01,4.891642097950000334e+01,5.160952965549999760e+01,4.554382939999999991e+01,4.743701160000000527e+01,5.070002099999999956e+01,5.166930979999999352e+01,4.893384679999999776e+01,5.150044699999999409e+01,5.135649300000000039e+01,5.146732399999999785e+01,5.245153640000000905e+01,5.271040299999999945e+01
1.850000000000000000e+05,5.053475157999999112e+01,4.908951665500000416e+01,5.176024163299999259e+01,4.592706040000000201e+01,4.750325800000000243e+01,5.093132580000000331e+01,5.142485000000000639e+01,4.892349240000000066e+01,5.150588659999999663e+01,5.197736099999999482e+01,5.170581239999999923e+01,5.266484279999999529e+01,5.278362640000000283e+01
1.900000000000000000e+05,5.074864080000000399e+01,4.929489125349999767e+01,5.201377198550000713e+01,4.629017360000000281e+01,4.766103640000000041e+01,5.092475299999999550e+01,5.119024380000000463e+01,4.905244839999999584e+01,5.153761560000000230e+01,5.266936039999999508e+01,5.228999719999999485e+01,5.242894120000001124e+01,5.344183839999999464e+01
1.950000000000000000e+05,5.071500706000000491e+01,4.918740655600000622e+01,5.201859166300000936e+01,4.597548040000000213e+01,4.735074620000000323e+01,5.082377659999999508e+01,5.125454260000000062e+01,4.946934120000000235e+01,5.124727440000000200e+01,5.273652899999999732e+01,5.215375279999999236e+01,5.279483840000000328e+01,5.334378900000000101e+01
2.000000000000000000e+05,5.090921493999999825e+01,4.941276251099999683e+01,5.217859281300000163e+01,4.587767900000000054e+01,4.788725099999999912e+01,5.089545280000000105e+01,5.182007300000000072e+01,5.020678500000000355e+01,5.137840380000000096e+01,5.238498419999999811e+01,5.189018679999999506e+01,5.296584659999999900e+01,5.378548719999999861e+01
