time,x,y,yaw,reward,yaw_rate,turn_radius
2.499999999999835687e+00,4.246220263911364423e-01,-1.673299857187904305e-02,-8.261653474760191074e-01,-2.892439340920636703e-01,-7.410366117433864197e-01,inf
2.519999999999833484e+00,4.241435352527758162e-01,-1.596234876273272540e-02,-8.207995782953171338e-01,-2.894873851151949506e-01,-7.412394875959957830e-01,inf
2.539999999999831282e+00,4.238733642953510516e-01,-1.563135301302465141e-02,-8.115088589243441008e-01,-2.696829653971806184e-01,-7.247358044976505154e-01,inf
2.559999999999829079e+00,4.230801438025440508e-01,-1.468909134868279232e-02,-8.089329562591287548e-01,-2.767273785284585230e-01,-7.306061487737154359e-01,inf
2.579999999999826876e+00,4.225352612197581514e-01,-1.430190745064369162e-02,-8.013293354469656071e-01,-2.506280929666747648e-01,-7.088567441388956558e-01,inf
2.599999999999824674e+00,4.215457251925286419e-01,-1.367717581387373205e-02,-7.963281851539439904e-01,-2.548300564037207505e-01,-7.123583803364339495e-01,inf
2.619999999999822471e+00,4.208664828351603715e-01,-1.381571315050272863e-02,-7.834129780144254429e-01,-2.385019927080329546e-02,-5.198751660590027468e-01,inf
2.639999999999820268e+00,4.197806775110977107e-01,-1.388920858989306506e-02,-7.705557678288316170e-01,-2.816177891732207610e-03,-4.976531850902231602e-01,inf
2.659999999999818066e+00,4.190170642692933600e-01,-1.474328285768589097e-02,-7.491079478288771298e-01,-1.529706306339218835e-01,-3.725244744717317591e-01,inf
2.679999999999815863e+00,4.178439813418407534e-01,-1.543283995186373048e-02,-7.290410047405306848e-01,-9.337561566865439089e-02,-4.221869869427880007e-01,inf
2.699999999999813660e+00,4.165598444440311021e-01,-1.685432017973631513e-02,-7.099907836416736728e-01,-1.547185167886426793e-01,-3.710679026761311006e-01,inf
2.719999999999811457e+00,4.147592048793919961e-01,-1.820830818873103718e-02,-7.003309165758926369e-01,-6.250603001996246633e-02,-4.479116416500312781e-01,inf
2.739999999999809255e+00,4.134403088137215132e-01,-2.059067866520136736e-02,-6.831776330979615341e-01,-1.678665208578603019e-01,-3.601112326184497392e-01,inf
2.759999999999807052e+00,4.120569097712005746e-01,-2.273731329065520335e-02,-6.661398212490902138e-01,-1.456497352636453024e-01,-3.786252206136289100e-01,inf
2.779999999999804849e+00,4.095178302855628782e-01,-2.595417033419988861e-02,-6.611757837339721222e-01,-2.308890411438372647e-01,-3.075924657134689322e-01,inf
2.799999999999802647e+00,4.058919570098298291e-01,-3.000206914441128081e-02,-6.707466861964883620e-01,-1.924367183389868452e-01,-3.396360680508442864e-01,inf
2.819999999999800444e+00,4.034722375337769784e-01,-3.552112549984848267e-02,-6.681081996983432303e-01,-3.252340189114007463e-01,-2.289716509071660355e-01,inf
2.839999999999798241e+00,4.017919781220019582e-01,-4.042034539034911056e-02,-6.615645687938864761e-01,-3.284938749206514075e-01,-2.262551042327904938e-01,inf
2.859999999999796039e+00,3.994452912965059665e-01,-4.606685022706602517e-02,-6.543004831619148032e-01,-4.607804576444411992e-01,-1.160162852962989960e-01,inf
2.879999999999793836e+00,3.965783206745575051e-01,-5.151294687424573526e-02,-6.539727694226014076e-01,-4.675657747179393642e-01,-1.103618544017171826e-01,inf
2.899999999999791633e+00,3.946986624164356972e-01,-5.793526633315199126e-02,-6.452790683193778687e-01,-6.355418565136857767e-01,2.961821376140487058e-02,inf
2.919999999999789431e+00,3.939799596823634897e-01,-6.352351639404374417e-02,-6.356437149475102633e-01,-6.822651619462275496e-01,6.855430162185624510e-02,inf
2.939999999999787228e+00,3.912501020112987837e-01,-6.607800386174017548e-02,-6.751586483488641877e-01,-6.770197993996198704e-01,6.418316616634987815e-02,inf
2.959999999999785025e+00,3.901244775222474925e-01,-7.174860239992592037e-02,-6.833267911300606734e-01,-8.380218796961385053e-01,1.983515664134486989e-01,inf
2.979999999999782823e+00,3.913966074091111969e-01,-7.808213819024156788e-02,-6.661725059256095038e-01,-9.318494373295596045e-01,2.765411977746330963e-01,inf
2.999999999999780620e+00,3.931339750657810717e-01,-8.198617618575559929e-02,-6.689850684754445886e-01,-1.010402401227055380e+00,3.420020010225461871e-01,inf
3.019999999999778417e+00,3.953359467209681122e-01,-8.495123566666962223e-02,-6.775441291220335449e-01,-9.522691155888293180e-01,2.935575963240245057e-01,inf
3.039999999999776215e+00,3.980260072312148401e-01,-8.789081422674799304e-02,-6.800826382338550635e-01,-1.021452709512712609e+00,3.512105912605938962e-01,inf
3.059999999999774012e+00,4.012073944635090594e-01,-9.091770898751611041e-02,-6.721168529154974980e-01,-9.277796418613768470e-01,2.731497015511473725e-01,inf
3.079999999999771809e+00,4.047806542414758013e-01,-9.364533831577775969e-02,-6.562080107949996854e-01,-1.035031141914805275e+00,3.625259515956711920e-01,inf
3.099999999999769607e+00,4.085867537977737607e-01,-9.562174783459109761e-02,-6.386033022835944095e-01,-9.528599691417647399e-01,2.940499742848040055e-01,inf
3.119999999999767404e+00,4.124886398676227417e-01,-9.660390436962063010e-02,-6.252710432562805787e-01,-1.054295665069930887e+00,3.785797208916090173e-01,inf
3.139999999999765201e+00,4.163741916446398461e-01,-9.657374327565065864e-02,-6.194727048324192298e-01,-9.497439806793739336e-01,2.914533172328116484e-01,inf
3.159999999999762998e+00,4.201580787830085373e-01,-9.567245821549691387e-02,-6.216005879456439898e-01,-1.024074690335059490e+00,3.533955752792162786e-01,inf
3.179999999999760796e+00,4.237619752155006303e-01,-9.411159395008011908e-02,-6.304362806231004202e-01,-8.955278782987489139e-01,2.462732319156240857e-01,inf
3.199999999999758593e+00,4.271142150354204636e-01,-9.207678077218944823e-02,-6.445142307842339768e-01,-9.356801165417234500e-01,2.797334304514362269e-01,inf
3.219999999999756390e+00,4.301746437403488610e-01,-8.968999814829758943e-02,-6.629712229310594784e-01,-7.806972568326795425e-01,1.505810473605663224e-01,inf
3.239999999999754188e+00,4.329236132432749962e-01,-8.701434868696894531e-02,-6.857166896324480287e-01,-7.823013064647797998e-01,1.519177553873165276e-01,inf
3.259999999999751985e+00,4.353433563067921064e-01,-8.408373522018341983e-02,-7.131227555304198162e-01,-5.959793417519617664e-01,-3.350548540031879959e-03,inf
3.279999999999749782e+00,4.374088222784995317e-01,-8.093745240030775223e-02,-7.455803607170997660e-01,-5.621727840880835769e-01,-3.152267992659699841e-02,inf
3.299999999999747580e+00,4.390851984210160097e-01,-7.763923858651827770e-02,-7.831862278474024386e-01,-3.774378924818078684e-01,-1.854684229318267485e-01,inf
3.319999999999745377e+00,4.403404491953227251e-01,-7.427723481479603374e-02,-8.256478496496806319e-01,-3.451478497027765102e-01,-2.123767919143529082e-01,inf
3.339999999999743174e+00,4.411697878942081319e-01,-7.092983344631892395e-02,-8.722118504805926875e-01,-1.320604549871809141e-01,-3.899496208440159095e-01,inf
3.359999999999740972e+00,4.416163371779439628e-01,-6.765525923085607962e-02,-9.218047563194307070e-01,-6.740273585685382929e-02,-4.438310534526218043e-01,inf
3.379999999999738769e+00,4.419337960420149924e-01,-6.443835529125319095e-02,-9.699825701683608692e-01,-7.618914267880469438e-02,-5.634909522323372499e-01,inf
3.399999999999736566e+00,4.420424493524043874e-01,-6.127201446876340274e-02,-1.016947095639034515e+00,-9.107931799941888784e-02,-5.758994316661824042e-01,inf
3.419999999999734364e+00,4.431057269361506346e-01,-5.953269417026674226e-02,-1.034457750907631590e+00,-1.551915821785700422e-01,-6.293263184821417111e-01,inf
3.439999999999732161e+00,4.438520598539280604e-01,-5.771737069647181473e-02,-1.045791557617198775e+00,-1.720795220373786127e-01,-6.433996016978155152e-01,inf
3.459999999999729958e+00,4.452205829382201996e-01,-5.797836939768391540e-02,-1.030678265840181851e+00,-1.277765297693163049e-01,-6.064804414744302541e-01,inf
3.479999999999727756e+00,4.460129668640435696e-01,-5.772525303518927231e-02,-1.017839449159069432e+00,-1.267714478637476383e-01,-6.056428732197897125e-01,inf
3.499999999999725553e+00,4.469162382383458643e-01,-5.791512369662871196e-02,-1.000094213174514302e+00,-9.431763315695737560e-02,-5.785980276307978176e-01,inf
3.519999999999723350e+00,4.472726631757973359e-01,-5.712067669016623883e-02,-9.918949201356351830e-01,-1.292133672651565313e-01,-6.076778060542971094e-01,inf
3.539999999999721148e+00,4.477446742515848177e-01,-5.670922122050570113e-02,-9.808043359395307581e-01,-8.314075257945212349e-02,-4.307160395171232281e-01,inf
3.559999999999718945e+00,4.477532836010192918e-01,-5.558106714830496342e-02,-9.770786496154437728e-01,-6.082805538984765309e-02,-5.506900461582063810e-01,inf
3.579999999999716742e+00,4.479084636437039579e-01,-5.501503884295694258e-02,-9.688194750418493983e-01,-3.497085144248372746e-02,-4.708576237979302248e-01,inf
3.599999999999714539e+00,4.476265691061255825e-01,-5.413761368098535254e-02,-9.635417460179291904e-01,-2.136252261785065443e-02,-5.178021021815422120e-01,inf
3.619999999999712337e+00,4.475216666511989128e-01,-5.405110629487830387e-02,-9.506993476172160840e-01,-1.059735688862365188e-01,-4.116886925948028964e-01,inf
3.639999999999710134e+00,4.469893915300293674e-01,-5.384070127720930188e-02,-9.381579481011109722e-01,-4.829176794334253536e-02,-4.597568600472145550e-01,inf
3.659999999999707931e+00,4.466450022020548860e-01,-5.447231370533395234e-02,-9.176011448215979360e-01,-1.464149711994236214e-01,-3.779875240004803016e-01,inf
3.679999999999705729e+00,4.459124170430217582e-01,-5.497410073951725096e-02,-8.990045691782327930e-01,-7.117068601335187206e-02,-4.406910949888734330e-01,inf
3.699999999999703526e+00,4.450139645120571030e-01,-5.630214161346219770e-02,-8.806581498939343167e-01,-1.433317302006051897e-01,-3.805568914994956753e-01,inf
3.719999999999701323e+00,4.436505310465802543e-01,-5.759128338645252976e-02,-8.713182628039350952e-01,-6.495276601826280305e-02,-4.458726949847809928e-01,inf
3.739999999999699121e+00,4.425447383437035587e-01,-6.008157888307391614e-02,-8.554597131674767096e-01,-1.749045907540869305e-01,-3.542461743715942246e-01,inf
3.759999999999696918e+00,4.414272601992754175e-01,-6.237971216731624802e-02,-8.397148536628954441e-01,-1.471927179591510371e-01,-3.773394017007074552e-01,inf
3.779999999999694715e+00,4.388319395132448952e-01,-6.554337388875614012e-02,-8.380366671425241165e-01,-2.123006008035518422e-01,-3.230828326637067982e-01,inf
3.799999999999692513e+00,4.348478250528751143e-01,-6.936386450180248575e-02,-8.526472020086646175e-01,-1.530703069684474504e-01,-3.724414108596271200e-01,inf
3.819999999999690310e+00,4.317730110092766749e-01,-7.489617443695079091e-02,-8.547028125700062429e-01,-2.696879650834609343e-01,-2.752600290971158881e-01,inf
3.839999999999688107e+00,4.296130133360979153e-01,-7.989791960392639281e-02,-8.524653581915296874e-01,-2.615203090091093308e-01,-2.820664091590755485e-01,inf
3.859999999999685905e+00,4.268875059262040028e-01,-8.550302268862081112e-02,-8.474614204167788545e-01,-3.933491804846808160e-01,-1.722090162627659404e-01,inf
3.879999999999683702e+00,4.239463180514072560e-01,-9.075746205288459656e-02,-8.465917899531253399e-01,-4.043357306232578385e-01,-1.630535578139517827e-01,inf
3.899999999999681499e+00,4.212001318368459035e-01,-9.703406680981507826e-02,-8.389982871190179159e-01,-5.680737880392034977e-01,-2.660517663399710603e-02,inf
3.919999999999679297e+00,4.192966921932019253e-01,-1.026383543962565703e-01,-8.315672228530495147e-01,-6.117628276785556096e-01,9.802356398796311862e-03,inf
