timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.050000000000000000e+05,-8.019574550000000102e+01,-9.699343099000000734e+01,-6.440664370000000361e+01,-4.239235999999999649e+01,-9.758562299999999823e+01,-8.702190899999999374e+01,-7.247221600000000308e+01,-6.092321100000000200e+01,-8.675064000000000419e+01,-8.870037299999999902e+01,-8.292897299999999916e+01,-4.464924599999999799e+01,-1.385329040000000020e+02
1.100000000000000000e+05,-7.341286410000000728e+01,-9.009178773499999693e+01,-5.451631262000001499e+01,-3.178568800000000039e+01,-9.291070299999999804e+01,-7.060542800000000341e+01,-8.529564700000000244e+01,-6.036504499999999496e+01,-9.327058900000000108e+01,-9.045803399999999783e+01,-7.773182799999999304e+01,-1.440235999999999805e+01,-1.173033190000000161e+02
1.150000000000000000e+05,-7.141407540000000154e+01,-8.988975951749999638e+01,-5.333909440000000046e+01,-2.238571500000000114e+01,-9.180203899999999351e+01,-7.091346500000000219e+01,-7.105269900000000405e+01,-6.704940700000000220e+01,-7.248667299999999614e+01,-9.362580499999999972e+01,-6.232749700000000814e+01,-3.066157199999999960e+01,-1.318358819999999980e+02
1.200000000000000000e+05,-7.675289370000000133e+01,-9.598734000000001743e+01,-5.737295135250001010e+01,-1.917524500000000032e+01,-1.127566900000000061e+02,-6.905043100000000322e+01,-7.662259500000000401e+01,-4.470020300000000191e+01,-7.320377899999999727e+01,-9.978037700000000143e+01,-7.037310499999999536e+01,-6.793408200000000363e+01,-1.339324300000000108e+02
1.250000000000000000e+05,-7.279715899999999351e+01,-9.863601336249999463e+01,-5.100394291250000123e+01,-1.658770000000000167e+01,-1.021063999999999936e+02,-7.695136899999999969e+01,-5.968499400000000321e+01,-3.519187699999999808e+01,-6.660848000000000013e+01,-7.927880399999999383e+01,-5.433255799999999169e+01,-7.002326300000000003e+01,-1.672061449999999923e+02
1.300000000000000000e+05,-7.399276769999998749e+01,-9.706743142999999918e+01,-5.320325386500000064e+01,-2.095402800000000099e+01,-9.656861399999999662e+01,-8.570535499999999729e+01,-4.614022700000000299e+01,-3.524657100000000298e+01,-8.549457400000000007e+01,-6.260247900000000243e+01,-7.313601599999999792e+01,-7.822649300000000494e+01,-1.558533199999999965e+02
1.350000000000000000e+05,-6.433697039999999845e+01,-7.824633586250000405e+01,-4.945531164750000386e+01,-1.767006800000000055e+01,-8.610570699999999533e+01,-6.760631200000000263e+01,-5.190352500000000191e+01,-3.859350200000000086e+01,-6.985175300000000220e+01,-5.548008500000000964e+01,-8.473412199999999928e+01,-7.054438500000000545e+01,-1.008802450000000022e+02
1.400000000000000000e+05,-6.013089580000000467e+01,-7.449378851750000763e+01,-4.529856317500000529e+01,-1.719668899999999923e+01,-8.647035200000000543e+01,-6.716461999999999932e+01,-5.354789699999999897e+01,-3.027668800000000005e+01,-4.827020100000000014e+01,-7.261843500000000518e+01,-5.993553299999999950e+01,-6.599190299999999354e+01,-9.983664000000000271e+01
1.450000000000000000e+05,-5.687230540000000190e+01,-6.868685361999999373e+01,-4.393915236250000333e+01,-1.646627499999999955e+01,-7.425332799999999622e+01,-4.263865100000000297e+01,-5.951316400000000328e+01,-3.390410299999999921e+01,-5.750441200000000208e+01,-6.591748900000000333e+01,-6.096985300000000052e+01,-6.759492400000000600e+01,-8.996085499999999513e+01
1.500000000000000000e+05,-4.838093620000000072e+01,-6.026437991999999610e+01,-3.626461130500000252e+01,-1.643402199999999880e+01,-6.769410499999999331e+01,-3.564004800000000017e+01,-4.812931400000000082e+01,-2.550198100000000068e+01,-3.723604900000000129e+01,-6.033091299999999535e+01,-4.895282999999999873e+01,-6.096107299999999896e+01,-8.292902700000000493e+01
