seq,millis,channel,target_deg,actual_deg,error_deg
33479,2678724,CH5,132.866,123.360,9.506
33479,2678724,CH6,124.343,112.560,11.783
33480,2678813,CH1,89.093,99.120,-10.027
33480,2678813,CH2,101.959,111.120,-9.161
33480,2678813,CH3,119.744,126.480,-6.736
33480,2678813,CH4,128.831,132.240,-3.409
33480,2678813,CH5,136.502,135.600,0.902
33480,2678813,CH6,135.947,126.960,8.987
33481,2678884,CH1,84.414,90.480,-6.066
33481,2678884,CH2,91.318,99.360,-8.042
33481,2678884,CH3,107.388,116.640,-9.252
33481,2678884,CH4,117.765,125.760,-7.995
33481,2678884,CH5,131.365,136.080,-4.715
33481,2678884,CH6,139.616,138.000,1.616
33482,2678964,CH1,84.414,90.480,-6.066
33482,2678964,CH2,91.318,99.360,-8.042
33482,2678964,CH3,107.388,116.640,-9.252
33482,2678964,CH4,117.765,125.760,-7.995
33482,2678964,CH5,131.365,136.080,-4.715
33482,2678964,CH6,139.616,138.000,1.616
33483,2679044,CH1,89.093,88.080,1.013
33483,2679044,CH2,87.388,91.200,-3.812
33483,2679044,CH3,97.594,104.160,-6.566
33483,2679044,CH4,104.489,114.240,-9.751
33483,2679044,CH5,119.419,128.640,-9.221
33483,2679044,CH6,133.949,138.240,-4.291
33484,2679124,CH1,101.344,92.400,8.944
33484,2679124,CH2,91.670,89.280,2.390
33484,2679124,CH3,94.102,97.200,-3.098
33484,2679124,CH4,94.074,101.280,-7.206
33484,2679124,CH5,105.227,115.440,-10.213
33484,2679124,CH6,121.111,129.840,-8.729
33485,2679213,CH1,101.344,92.400,8.944
33485,2679213,CH2,91.670,89.280,2.390
33485,2679213,CH3,94.102,97.200,-3.098
33485,2679213,CH4,94.074,101.280,-7.206
33485,2679213,CH5,105.227,115.440,-10.213
33485,2679213,CH6,121.111,129.840,-8.729
33486,2679284,CH1,116.485,104.160,12.326
33486,2679284,CH2,102.527,94.800,7.727
33486,2679284,CH3,98.247,96.000,2.247
33486,2679284,CH4,90.498,92.640,-2.142
33486,2679284,CH5,94.208,102.000,-7.792
33486,2679284,CH6,106.006,117.360,-11.354
33487,2679364,CH1,128.735,118.080,10.655
33487,2679364,CH2,115.814,106.320,9.494
33487,2679364,CH3,108.445,100.800,7.645
33487,2679364,CH4,95.127,90.960,4.167
33487,2679364,CH5,90.573,90.960,-0.387
33487,2679364,CH6,94.402,102.480,-8.078
33488,2679444,CH1,133.414,126.960,6.454
33488,2679444,CH2,126.454,117.600,8.854
33488,2679444,CH3,120.801,110.160,10.641
33488,2679444,CH4,106.192,96.480,9.712
33488,2679444,CH5,95.709,90.000,5.709
33488,2679444,CH6,90.734,92.640,-1.906
33489,2679524,CH1,133.414,126.960,6.454
33489,2679524,CH2,126.454,117.600,8.854
33489,2679524,CH3,120.801,110.160,10.641
33489,2679524,CH4,106.192,96.480,9.712
33489,2679524,CH5,95.709,90.000,5.709
33489,2679524,CH6,90.734,92.640,-1.906
33490,2679613,CH1,128.735,128.880,-0.145
33490,2679613,CH2,130.384,125.520,4.864
33490,2679613,CH3,130.595,121.440,9.155
33490,2679613,CH4,119.469,108.240,11.229
33490,2679613,CH5,107.655,97.680,9.975
33490,2679613,CH6,96.400,91.680,4.720
33491,2679684,CH1,116.484,125.040,-8.556
33491,2679684,CH2,126.103,127.680,-1.577
33491,2679684,CH3,134.087,130.080,4.007
33491,2679684,CH4,129.884,120.720,9.164
33491,2679684,CH5,121.848,109.680,12.168
33491,2679684,CH6,109.238,98.880,10.358
33492,2679764,CH1,116.484,125.040,-8.556
33492,2679764,CH2,126.103,127.680,-1.577
33492,2679764,CH3,134.087,130.080,4.007
33492,2679764,CH4,129.884,120.720,9.164
33492,2679764,CH5,121.848,109.680,12.168
33492,2679764,CH6,109.238,98.880,10.358
33493,2679844,CH1,101.343,113.280,-11.937
33493,2679844,CH2,115.245,122.160,-6.915
33493,2679844,CH3,129.942,131.280,-1.338
33493,2679844,CH4,133.460,129.840,3.620
33493,2679844,CH5,132.866,123.360,9.506
33493,2679844,CH6,124.343,111.840,12.504
33494,2679924,CH1,89.093,99.120,-10.027
33494,2679924,CH2,101.959,110.880,-8.921
33494,2679924,CH3,119.744,126.240,-6.496
33494,2679924,CH4,128.831,131.760,-2.929
33494,2679924,CH5,136.502,135.360,1.142
33494,2679924,CH6,135.947,126.240,9.707
33495,2680013,CH1,84.414,90.480,-6.066
33495,2680013,CH2,91.318,99.120,-7.802
33495,2680013,CH3,107.388,116.400,-9.012
33495,2680013,CH4,117.765,125.760,-7.995
33495,2680013,CH5,131.365,135.600,-4.235
33495,2680013,CH6,139.616,137.520,2.096
33496,2680084,CH1,84.414,90.480,-6.066
33496,2680084,CH2,91.318,99.120,-7.802
33496,2680084,CH3,107.388,116.400,-9.012
33496,2680084,CH4,117.765,125.760,-7.995
33496,2680084,CH5,131.365,135.600,-4.235
33496,2680084,CH6,139.616,137.520,2.096
33497,2680164,CH1,89.093,88.320,0.773
33497,2680164,CH2,87.388,90.720,-3.332
33497,2680164,CH3,97.594,104.880,-7.286
33497,2680164,CH4,104.489,114.240,-9.751
33497,2680164,CH5,119.419,127.920,-8.501
33497,2680164,CH6,133.949,138.000,-4.051
33498,2680244,CH1,101.344,92.640,8.704
33498,2680244,CH2,91.670,89.280,2.390
33498,2680244,CH3,94.102,97.440,-3.338
33498,2680244,CH4,94.074,101.520,-7.446
33498,2680244,CH5,105.227,115.680,-10.453
33498,2680244,CH6,121.111,129.840,-8.729
33499,2680324,CH1,116.486,104.400,12.086
33499,2680324,CH2,102.527,95.040,7.487
33499,2680324,CH3,98.247,96.240,2.007
33499,2680324,CH4,90.498,92.880,-2.382
33499,2680324,CH5,94.208,102.240,-8.032
33499,2680324,CH6,106.006,117.360,-11.354
33500,2680413,CH1,116.486,104.400,12.086
33500,2680413,CH2,102.527,95.040,7.487
33500,2680413,CH3,98.247,96.240,2.007
33500,2680413,CH4,90.498,92.880,-2.382
33500,2680413,CH5,94.208,102.240,-8.032
33500,2680413,CH6,106.006,117.360,-11.354
33501,2680484,CH1,128.735,118.080,10.655
33501,2680484,CH2,115.814,106.080,9.734
33501,2680484,CH3,108.445,100.080,8.365
33501,2680484,CH4,95.127,90.960,4.167
33501,2680484,CH5,90.573,91.920,-1.347
33501,2680484,CH6,94.402,103.200,-8.798
33502,2680564,CH1,133.414,126.720,6.694
33502,2680564,CH2,126.454,117.120,9.334
33502,2680564,CH3,120.801,110.160,10.641
33502,2680564,CH4,106.192,96.720,9.472
33502,2680564,CH5,95.709,90.240,5.469
33502,2680564,CH6,90.734,92.400,-1.666
33503,2680644,CH1,133.414,126.720,6.694
33503,2680644,CH2,126.454,117.120,9.334
33503,2680644,CH3,120.801,110.160,10.641
33503,2680644,CH4,106.192,96.720,9.472
33503,2680644,CH5,95.709,90.240,5.469
33503,2680644,CH6,90.734,92.400,-1.666
33504,2680724,CH1,128.735,129.120,-0.385
33504,2680724,CH2,130.384,125.520,4.864
33504,2680724,CH3,130.595,122.160,8.435
33504,2680724,CH4,119.469,108.240,11.229
33504,2680724,CH5,107.655,97.680,9.975
33504,2680724,CH6,96.400,91.680,4.720
33505,2680813,CH1,116.484,124.800,-8.316
33505,2680813,CH2,126.103,127.440,-1.337
33505,2680813,CH3,134.087,130.080,4.007
33505,2680813,CH4,129.884,120.960,8.924
33505,2680813,CH5,121.848,109.200,12.648
33505,2680813,CH6,109.238,98.880,10.358
33506,2680884,CH1,101.343,112.320,-10.977
33506,2680884,CH2,115.245,121.680,-6.435
33506,2680884,CH3,129.942,131.520,-1.578
33506,2680884,CH4,133.460,130.080,3.380
33506,2680884,CH5,132.866,123.120,9.746
33506,2680884,CH6,124.343,111.840,12.504
33507,2680964,CH1,101.343,112.320,-10.977
33507,2680964,CH2,115.245,121.680,-6.435
33507,2680964,CH3,129.942,131.520,-1.578
33507,2680964,CH4,133.460,130.080,3.380
