seq,millis,channel,target_deg,actual_deg,error_deg
22993,1839851,CH6,117.401,109.200,8.201
22994,1839931,CH1,144.485,152.880,-8.395
22994,1839931,CH2,155.840,157.680,-1.840
22994,1839931,CH3,159.216,155.520,3.696
22994,1839931,CH4,148.003,140.400,7.603
22994,1839931,CH5,130.845,120.720,10.125
22994,1839931,CH6,117.401,109.200,8.201
22995,1840019,CH1,129.343,139.920,-10.577
22995,1840019,CH2,144.982,152.160,-7.178
22995,1840019,CH3,155.071,156.720,-1.649
22995,1840019,CH4,151.579,148.560,3.019
22995,1840019,CH5,141.863,134.880,6.983
22995,1840019,CH6,132.506,121.440,11.066
22996,1840091,CH1,117.093,126.000,-8.907
22996,1840091,CH2,131.696,140.640,-8.944
22996,1840091,CH3,144.874,152.400,-7.526
22996,1840091,CH4,146.951,150.480,-3.529
22996,1840091,CH5,145.499,144.480,1.019
22996,1840091,CH6,144.110,135.840,8.270
22997,1840171,CH1,112.414,117.600,-5.186
22997,1840171,CH2,121.055,129.360,-8.305
22997,1840171,CH3,132.518,142.560,-10.042
22997,1840171,CH4,135.885,144.960,-9.075
22997,1840171,CH5,140.363,144.960,-4.597
22997,1840171,CH6,147.779,145.920,1.859
22998,1840251,CH1,112.414,117.600,-5.186
22998,1840251,CH2,121.055,129.360,-8.305
22998,1840251,CH3,132.518,142.560,-10.042
22998,1840251,CH4,135.885,144.960,-9.075
22998,1840251,CH5,140.363,144.960,-4.597
22998,1840251,CH6,147.779,145.920,1.859
22999,1840330,CH1,117.093,115.920,1.173
22999,1840330,CH2,117.125,121.440,-4.315
22999,1840330,CH3,122.723,130.800,-8.077
22999,1840330,CH4,122.609,133.200,-10.591
22999,1840330,CH5,128.417,137.760,-9.343
22999,1840330,CH6,142.112,145.920,-3.808
23000,1840419,CH1,129.343,120.480,8.863
23000,1840419,CH2,121.406,119.760,1.646
23000,1840419,CH3,119.231,122.880,-3.649
23000,1840419,CH4,112.193,120.240,-8.047
23000,1840419,CH5,114.224,124.800,-10.576
23000,1840419,CH6,129.275,138.960,-9.685
23001,1840491,CH1,129.343,120.480,8.863
23001,1840491,CH2,121.406,119.760,1.646
23001,1840491,CH3,119.231,122.880,-3.649
23001,1840491,CH4,112.193,120.240,-8.047
23001,1840491,CH5,114.224,124.800,-10.576
23001,1840491,CH6,129.275,138.960,-9.685
23002,1840571,CH1,144.485,133.680,10.805
23002,1840571,CH2,132.264,125.520,6.744
23002,1840571,CH3,123.376,121.200,2.176
23002,1840571,CH4,108.617,111.840,-3.223
23002,1840571,CH5,103.205,111.120,-7.915
23002,1840571,CH6,114.169,125.280,-11.111
23003,1840650,CH1,156.735,147.840,8.895
23003,1840650,CH2,145.550,137.040,8.510
23003,1840650,CH3,133.574,126.480,7.094
23003,1840650,CH4,113.245,109.680,3.565
23003,1840650,CH5,99.570,100.320,-0.750
23003,1840650,CH6,102.566,110.160,-7.594
23004,1840730,CH1,161.414,156.240,5.174
23004,1840730,CH2,156.191,147.840,8.351
23004,1840730,CH3,145.930,136.560,9.370
23004,1840730,CH4,124.311,115.680,8.631
23004,1840730,CH5,104.706,99.840,4.866
23004,1840730,CH6,98.897,99.840,-0.943
23005,1840819,CH1,161.414,156.240,5.174
23005,1840819,CH2,156.191,147.840,8.351
23005,1840819,CH3,145.930,136.560,9.370
23005,1840819,CH4,124.311,115.680,8.631
23005,1840819,CH5,104.706,99.840,4.866
23005,1840819,CH6,98.897,99.840,-0.943
23006,1840891,CH1,156.735,157.440,-0.705
23006,1840891,CH2,160.121,156.240,3.881
23006,1840891,CH3,155.724,148.080,7.644
23006,1840891,CH4,137.587,127.680,9.907
23006,1840891,CH5,116.652,108.000,8.652
23006,1840891,CH6,104.563,100.320,4.243
23007,1840971,CH1,144.485,152.640,-8.155
23007,1840971,CH2,155.840,157.440,-1.600
23007,1840971,CH3,159.216,156.240,2.976
23007,1840971,CH4,148.003,140.160,7.843
