seq,millis,channel,target_deg,actual_deg,error_deg
40699,3256480,CH6,101.548,110.880,-9.332
40700,3256560,CH1,158.175,151.680,6.495
40700,3256560,CH2,153.772,144.480,9.292
40700,3256560,CH3,149.062,139.680,9.382
40700,3256560,CH4,117.580,108.960,8.620
40700,3256560,CH5,104.569,99.360,5.209
40700,3256560,CH6,97.879,100.800,-2.921
40701,3256640,CH1,153.496,153.600,-0.104
40701,3256640,CH2,157.703,152.880,4.823
40701,3256640,CH3,158.857,150.240,8.617
40701,3256640,CH4,130.856,119.760,11.096
40701,3256640,CH5,116.515,107.280,9.235
40701,3256640,CH6,103.545,98.880,4.665
40702,3256720,CH1,153.496,153.600,-0.104
40702,3256720,CH2,157.703,152.880,4.823
40702,3256720,CH3,158.857,150.240,8.617
40702,3256720,CH4,130.856,119.760,11.096
40702,3256720,CH5,116.515,107.280,9.235
40702,3256720,CH6,103.545,98.880,4.665
40703,3256809,CH1,141.246,149.760,-8.514
40703,3256809,CH2,153.422,155.040,-1.618
40703,3256809,CH3,162.349,157.920,4.429
40703,3256809,CH4,141.271,132.960,8.311
40703,3256809,CH5,130.708,119.040,11.668
40703,3256809,CH6,116.383,106.080,10.303
40704,3256880,CH1,126.104,138.240,-12.136
40704,3256880,CH2,142.564,150.000,-7.436
40704,3256880,CH3,158.204,160.080,-1.876
40704,3256880,CH4,144.848,141.840,3.008
40704,3256880,CH5,141.727,132.000,9.727
40704,3256880,CH6,131.488,118.560,12.928
40705,3256960,CH1,126.104,138.240,-12.136
40705,3256960,CH2,142.564,150.000,-7.436
40705,3256960,CH3,158.204,160.080,-1.876
40705,3256960,CH4,144.848,141.840,3.008
40705,3256960,CH5,141.727,132.000,9.727
40705,3256960,CH6,131.488,118.560,12.928
40706,3257040,CH1,113.854,124.320,-10.466
40706,3257040,CH2,129.278,139.440,-10.162
40706,3257040,CH3,148.007,155.520,-7.513
40706,3257040,CH4,140.219,143.280,-3.061
40706,3257040,CH5,145.363,143.520,1.843
40706,3257040,CH6,143.091,133.440,9.651
40707,3257120,CH1,109.175,115.680,-6.505
40707,3257120,CH2,118.637,127.920,-9.283
