timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.500000000000000000e+05,2.997144795799999883e+02,2.705039786600000298e+02,3.279937500869999667e+02,3.669253707999999961e+02,2.694947101999999859e+02,3.501723393999999416e+02,2.449635549999999853e+02,2.431570690000000070e+02,3.267095381999999972e+02,2.945420152000000371e+02,2.336087423999999828e+02,3.306189576000000443e+02,3.369524979999999914e+02
1.550000000000000000e+05,2.961259928999999715e+02,2.639154905189999454e+02,3.273937132114999713e+02,3.631709418000000369e+02,2.399795802000000151e+02,3.483718578000000434e+02,2.388240392000000156e+02,2.447539789999999869e+02,3.316568151999999827e+02,2.931693473999999924e+02,2.264289964000000168e+02,3.318668822000000205e+02,3.430374898000000030e+02
1.600000000000000000e+05,2.996172034200000098e+02,2.664120703324999226e+02,3.320278658735000477e+02,3.657840838000000190e+02,2.293534268000000225e+02,3.508181915999999774e+02,2.574429381999999578e+02,2.531938909999999794e+02,3.413250361999999996e+02,2.864438678000000209e+02,2.195896683999999937e+02,3.435482273999999734e+02,3.486727030000000127e+02
1.650000000000000000e+05,2.958719955199999845e+02,2.584772077315000161e+02,3.316434721884999703e+02,3.616165039999999635e+02,2.175191094000000191e+02,3.507221260000000029e+02,2.549651288000000022e+02,2.364445429999999817e+02,3.434073716000000331e+02,3.024446009999999774e+02,2.005627996000000053e+02,3.462508462000000122e+02,3.447869256000000178e+02
1.700000000000000000e+05,2.950430991199999653e+02,2.567585134315000346e+02,3.306160636554999996e+02,3.575052756000000045e+02,2.049714768000000333e+02,3.577892117999999755e+02,2.656585826000000452e+02,2.575454928000000336e+02,3.519212478000000601e+02,3.018543609999999831e+02,1.876478902000000062e+02,3.274332567999999810e+02,3.381041957999999568e+02
1.750000000000000000e+05,2.974962298400000691e+02,2.546272031400000344e+02,3.352624844870000516e+02,3.595239749999999503e+02,2.086092799999999841e+02,3.556144651999999837e+02,2.674527782000000116e+02,2.742680515999999784e+02,3.568894674000000578e+02,3.144299667999999883e+02,1.602868335999999942e+02,3.320417291999999634e+02,3.458457514000000401e+02
1.800000000000000000e+05,2.995163053200000149e+02,2.558582919405000098e+02,3.377569384965000268e+02,3.606765030000000252e+02,1.932645586000000151e+02,3.615545369999999821e+02,2.766441416000000117e+02,2.813638224000000037e+02,3.560712254000000030e+02,3.266985003999999435e+02,1.661768350000000112e+02,3.409464916000000585e+02,3.317664381999999819e+02
1.850000000000000000e+05,3.003397179400000709e+02,2.543515127205000113e+02,3.401558042895000540e+02,3.615940860000000612e+02,1.899794204000000093e+02,3.605742388000000460e+02,2.915952173999999673e+02,2.748530649999999582e+02,3.589241445999999769e+02,3.309840232000000242e+02,1.552268839999999841e+02,3.513592520000000263e+02,3.283068480000000022e+02
1.900000000000000000e+05,3.012625891999999794e+02,2.544101502200000198e+02,3.413239961849999986e+02,3.549836864000000105e+02,1.776427634000000069e+02,3.578996849999999768e+02,2.898071631999999909e+02,2.976158110000000079e+02,3.607857640000000288e+02,3.369418625999999790e+02,1.579227955999999722e+02,3.490968697999999790e+02,3.299294909999999845e+02
1.950000000000000000e+05,3.028463767999999732e+02,2.572422974539999814e+02,3.418325688259999424e+02,3.577385596000000305e+02,1.747785135999999966e+02,3.573730183999999781e+02,2.980788863999999876e+02,2.929044327999999950e+02,3.613222594000000072e+02,3.395330401999999594e+02,1.687224078000000134e+02,3.431297161999999616e+02,3.348829336000000012e+02
