timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.550000000000000000e+05,-2.915912089999999424e+01,-3.711217810250000326e+01,-2.342927127000000098e+01,-2.023421199999999942e+01,-2.167528000000000077e+01,-2.775254500000000490e+01,-3.832588899999999654e+01,-6.089248500000000064e+01,-2.509563699999999997e+01,-2.515078300000000056e+01,-2.568280899999999889e+01,-2.068947899999999862e+01,-2.609208999999999534e+01
1.600000000000000000e+05,-3.578060959999999824e+01,-4.372661536749999556e+01,-2.876744764000000742e+01,-3.934362000000000137e+01,-2.054858000000000118e+01,-4.353348600000000346e+01,-3.487864299999999673e+01,-6.451934199999999464e+01,-3.705147099999999938e+01,-2.750350900000000109e+01,-4.189194200000000023e+01,-2.523288600000000059e+01,-2.330261700000000147e+01
1.650000000000000000e+05,-3.112378260000000552e+01,-3.790134489999999090e+01,-2.603293403250000182e+01,-2.920975700000000330e+01,-2.194816399999999845e+01,-2.781958900000000057e+01,-2.458915999999999968e+01,-5.689274999999999949e+01,-2.650347800000000120e+01,-2.926669600000000315e+01,-4.166935500000000303e+01,-2.472912900000000036e+01,-2.860974800000000329e+01
1.700000000000000000e+05,-2.681186319999999768e+01,-3.366116661750000105e+01,-2.212206420000000051e+01,-2.916665899999999922e+01,-2.309432199999999824e+01,-2.269334800000000030e+01,-2.212051999999999907e+01,-5.452989199999999670e+01,-1.943739100000000164e+01,-2.294578800000000030e+01,-2.950430899999999923e+01,-2.529579000000000022e+01,-1.933061299999999960e+01
1.750000000000000000e+05,-3.042092570000000507e+01,-3.831404312000000090e+01,-2.437197310000000172e+01,-2.966061499999999995e+01,-2.143693700000000035e+01,-3.358400600000000225e+01,-3.152384199999999481e+01,-6.089716399999999652e+01,-2.016319599999999923e+01,-3.217285300000000348e+01,-3.142922300000000035e+01,-2.583840400000000415e+01,-1.750301699999999983e+01
1.800000000000000000e+05,-2.942653490000000005e+01,-3.682608335499999441e+01,-2.249235956750000653e+01,-4.098018600000000333e+01,-1.908805900000000122e+01,-3.525439999999999685e+01,-3.373702300000000065e+01,-5.254658799999999985e+01,-1.938791399999999854e+01,-3.394945700000000244e+01,-1.655353500000000011e+01,-2.798050900000000141e+01,-1.478767799999999966e+01
1.850000000000000000e+05,-2.597851039999999756e+01,-3.122947963249999503e+01,-2.124725550999999868e+01,-3.662675999999999732e+01,-1.740922799999999881e+01,-2.201162400000000119e+01,-3.500263700000000000e+01,-4.112377699999999692e+01,-2.288348200000000077e+01,-2.617692799999999664e+01,-2.118418199999999985e+01,-2.056805800000000062e+01,-1.679842800000000125e+01
1.900000000000000000e+05,-2.995481270000000151e+01,-3.837927163250000717e+01,-2.266878612500000045e+01,-5.683697099999999125e+01,-2.090178099999999972e+01,-2.901957800000000276e+01,-2.231106600000000029e+01,-4.778272400000000175e+01,-2.050925799999999910e+01,-3.940121200000000101e+01,-2.383906500000000150e+01,-1.843196100000000115e+01,-2.051451099999999883e+01
1.950000000000000000e+05,-3.048525599999999969e+01,-3.828812537499999280e+01,-2.371145829750000544e+01,-5.717861200000000110e+01,-1.756067399999999878e+01,-2.850659599999999472e+01,-3.824411500000000075e+01,-3.108521200000000206e+01,-2.425662099999999910e+01,-4.273552800000000218e+01,-2.243874599999999830e+01,-1.739060299999999870e+01,-2.545585300000000117e+01
2.000000000000000000e+05,-2.945905570000000395e+01,-3.642306137499998897e+01,-2.319387254500000140e+01,-5.099388299999999674e+01,-1.943508999999999887e+01,-3.242718800000000101e+01,-4.468358200000000124e+01,-2.279780200000000079e+01,-2.168608899999999906e+01,-3.048476499999999945e+01,-2.557068399999999997e+01,-1.543142300000000056e+01,-3.108005100000000454e+01
