timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.550000000000000000e+05,-8.524084070000000679e+01,-9.223209135999999830e+01,-7.868912343750000105e+01,-7.503871200000000385e+01,-8.382848599999999806e+01,-7.200842299999999341e+01,-9.355541200000000401e+01,-8.651805899999999383e+01,-9.561572400000000016e+01,-9.245433199999999374e+01,-6.960715899999999579e+01,-7.883142399999999839e+01,-1.049506760000000014e+02
1.600000000000000000e+05,-8.234683939999999325e+01,-8.903897285500001146e+01,-7.544557448500002295e+01,-8.957595100000000343e+01,-7.059574899999999786e+01,-6.578471799999999803e+01,-8.353788400000000536e+01,-9.147385900000000447e+01,-9.151769500000000335e+01,-7.607284400000000346e+01,-6.682977900000000204e+01,-9.092229399999999373e+01,-9.715762100000000601e+01
1.650000000000000000e+05,-7.733647630000000106e+01,-8.448632171250000056e+01,-7.091963528999998800e+01,-7.410940200000000289e+01,-6.825831800000000271e+01,-7.174243599999999788e+01,-8.891433200000000170e+01,-1.012811039999999991e+02,-7.538563700000000267e+01,-7.773980199999999741e+01,-6.133970699999999709e+01,-8.550590200000000607e+01,-6.908812299999999595e+01
1.700000000000000000e+05,-8.092466960000001563e+01,-9.003454462000000547e+01,-7.322769409749999170e+01,-7.116286700000000565e+01,-6.603860500000000400e+01,-7.116916000000000508e+01,-7.932139100000000553e+01,-1.122918910000000068e+02,-8.311127600000000371e+01,-8.497820500000000266e+01,-6.628087999999999624e+01,-9.698927399999999466e+01,-7.790314700000000414e+01
1.750000000000000000e+05,-8.231304420000000732e+01,-8.917478323750000868e+01,-7.600509601500000656e+01,-6.900889999999999702e+01,-7.805846900000000232e+01,-7.375719999999999743e+01,-9.178953699999999571e+01,-1.035794410000000028e+02,-8.419865099999999813e+01,-7.878462899999999536e+01,-6.796933900000000506e+01,-9.302410100000000170e+01,-8.296017500000000666e+01
1.800000000000000000e+05,-8.395819960000000037e+01,-9.599246511750001787e+01,-7.448303570749999380e+01,-7.120435399999999504e+01,-7.515726200000000290e+01,-6.713018200000000490e+01,-9.408748300000000597e+01,-1.283158500000000117e+02,-8.205385599999999613e+01,-8.356392400000000009e+01,-6.546739800000000287e+01,-9.536113600000000190e+01,-7.724055099999999641e+01
1.850000000000000000e+05,-8.208396330000000773e+01,-9.668267091750000475e+01,-7.114226759249999077e+01,-6.319500399999999729e+01,-8.210124000000000422e+01,-7.289762500000000500e+01,-8.542737599999999532e+01,-1.385210910000000126e+02,-8.333538699999999722e+01,-8.005455399999999599e+01,-5.889842999999999762e+01,-8.976543999999999812e+01,-6.664348599999999578e+01
1.900000000000000000e+05,-7.998931050000000198e+01,-9.774243638500000486e+01,-6.693377936000000261e+01,-7.175750100000000486e+01,-6.435385899999999992e+01,-6.401682200000000478e+01,-9.117970400000000097e+01,-1.474421749999999918e+02,-7.449355400000000316e+01,-8.761008599999999547e+01,-5.722330899999999332e+01,-8.573605299999999829e+01,-5.608004200000000594e+01
1.950000000000000000e+05,-7.752668610000000626e+01,-9.688113327250002271e+01,-6.422086716750000335e+01,-6.372160900000000083e+01,-7.431459300000000212e+01,-5.928862800000000277e+01,-8.932517400000000407e+01,-1.547394569999999874e+02,-7.374259399999999687e+01,-7.830746800000000007e+01,-5.678502799999999695e+01,-7.128906700000000285e+01,-5.375324299999999766e+01
2.000000000000000000e+05,-7.228728450000001260e+01,-8.872272593250001194e+01,-6.118482675749999089e+01,-5.851898599999999817e+01,-7.070558499999999924e+01,-6.010747500000000088e+01,-6.409585699999999520e+01,-1.387344530000000020e+02,-7.953546599999999955e+01,-7.435836199999999963e+01,-6.150488500000000158e+01,-6.482640800000000070e+01,-5.048536800000000113e+01
