name,mode,direction,target,model_zip,trajectory_csv,summary_json,steady_action_count,steady_reward_mean,steady_reward_min,steady_reward_max,mean_bias_0,mean_bias_1,mean_bias_2,mean_bias_3,mean_bias_4,mean_bias_5,filtered25_bias_0,filtered25_bias_1,filtered25_bias_2,filtered25_bias_3,filtered25_bias_4,filtered25_bias_5,top20_bias_0,top20_bias_1,top20_bias_2,top20_bias_3,top20_bias_4,top20_bias_5,median_bias_0,median_bias_1,median_bias_2,median_bias_3,median_bias_4,median_bias_5,trimmed20_bias_0,trimmed20_bias_1,trimmed20_bias_2,trimmed20_bias_3,trimmed20_bias_4,trimmed20_bias_5
ppo_turn_left_a20_y05_run01,yaw,left,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run01_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run01_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run01_policy_rerun_summary.json,400,-0.020992815205391847,-0.20030450524681567,-8.428824717068295e-05,0.22823539618773794,0.3230138930864632,0.14622519933705916,0.23185876448755152,0.2724424013827229,0.02129219627524435,0.2391019492211247,0.3269713244835536,0.15507960672296273,0.24039946528306852,0.27964740274784466,0.015307217255370537,0.2604223414160515,0.33382608294487,0.17210110793821515,0.258307977905497,0.29188663758104666,0.007536533825623337,0.3499999940395355,0.3499999940395355,0.3493223339319229,0.3499999940395355,0.3499999940395355,-0.018252397887408733,0.2512559237740792,0.34197753489017485,0.15961794764822115,0.24769216537592037,0.2956211607158184,0.017652140516365825
ppo_turn_left_a20_y05_run02,yaw,left,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run02_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run02_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run02_policy_rerun_summary.json,400,-0.05983667704268339,-0.2567980017068469,-0.00017311441929876992,0.3182058273628354,0.24690732229501008,0.21287533089518548,0.14755674419924616,0.12641905150841923,0.04698512661693712,0.3215166059633096,0.24530485391616821,0.21400519127647083,0.15105609414478144,0.12612849530453482,0.046616450272934644,0.3174516147002578,0.25233541391789915,0.21576656084507703,0.14596145376563072,0.12065466302447021,0.056200423886912175,0.32197806239128113,0.25023867189884186,0.2151334509253502,0.1430329754948616,0.12688294053077698,0.04763326048851013,0.32123198337852943,0.24779139157384694,0.21374561544507764,0.1465993142873051,0.12702636633068334,0.048750051722163346
ppo_turn_left_a20_y05_run03,yaw,left,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run03_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run03_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run03_policy_rerun_summary.json,400,-0.03401036758840102,-0.13542830858614388,-0.00021189709041320446,0.3049330800026655,0.2886777990683913,0.19327997822314502,0.19823348548263311,0.09129683803766966,0.11952159631997347,0.3085019247730573,0.28748827492197354,0.19420296370983123,0.2029359892507394,0.09319037013997634,0.12087726230422656,0.3077365800738335,0.29122774954885244,0.19459966085851194,0.19622979490086437,0.09083241387270391,0.11737941140308976,0.3073226511478424,0.2916351705789566,0.19537881016731262,0.19634215533733368,0.0930410660803318,0.11971434578299522,0.3074554947018617,0.28930537760257763,0.19412658933550092,0.19861904364079228,0.09129503035917905,0.11988876596093195
ppo_turn_left_a20_y05_run04,yaw,left,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run04_policy_rerun_summary.json,400,-0.04335345934094507,-0.2132123783072342,-9.584133035627218e-05,0.13162916370201855,0.2641873259030399,0.18101346319133882,0.2990226292295847,0.22632096645706043,0.25719827126027667,0.1469922864685456,0.27607332276160984,0.19626697686035185,0.3069018172596892,0.2349297178121439,0.2695883030712139,0.1799998844973743,0.296062054282811,0.22711846095044166,0.3213034263812006,0.24979601624654607,0.2961513655260205,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.1353883402841164,0.2907685227319595,0.1965075839828935,0.32246975153684615,0.24171684066699511,0.28184211531654
ppo_turn_left_a20_y05_run05,yaw,left,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y05_run05_policy_rerun_summary.json,400,-0.0317342287505568,-0.13966724036387293,-0.00019068952104617232,0.2748145961057162,0.18053272754419594,0.2172007860628946,0.3489912988245487,0.3245811947062612,0.30676442123949527,0.29369142464439696,0.20862834320093196,0.2391820802842267,0.34878321588039396,0.33138096779584886,0.3079538839062055,0.2936373074539006,0.20835627699270845,0.23502135319868103,0.34719508327543736,0.331334401294589,0.30950966347008946,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3175794929265976,0.3174826765060421,0.2092767218919471,0.23907996223439112,0.3499999940395355,0.34394104510545703,0.3117884603142738
ppo_turn_left_a20_y07_run01,yaw,left,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y07_run01_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run01_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run01_policy_rerun_summary.json,400,-0.061563193433764776,-0.44797342534607987,-7.010428303586557e-05,0.2176360823190771,0.27710275873134377,0.29289886896905953,0.26744776162027845,0.2579241673681827,0.34254076312296095,0.2271844001269589,0.28206037080070623,0.2965064979833551,0.27363464433932677,0.2650924178924955,0.3447508992254734,0.20856694113463164,0.2707150541828014,0.291465143347159,0.2674306658067508,0.24989050894437242,0.3428655596449971,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.2440794638893564,0.30524461064487735,0.3118412909284234,0.28331704750657116,0.2861071722768247,0.3499999940395355
ppo_turn_left_a20_y07_run02,yaw,left,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y07_run02_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run02_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run02_policy_rerun_summary.json,400,-0.06225019749615429,-0.295207861151089,-0.0005683921612324117,0.32531372446217577,0.314356486472534,0.20928310312528992,0.3489063537120819,0.2327670405007666,0.3243071232549846,0.3278361354023218,0.31810499557138733,0.21723371889209375,0.3499999940395355,0.2383578058021764,0.32829204176863036,0.329300264082849,0.3208696366753429,0.218937380699208,0.3499999940395355,0.23244725340045988,0.3300138428807259,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.31491655111312866,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.24056807248061923,0.3499999940395355,0.2467700056359172,0.33515348836779596
ppo_turn_left_a20_y07_run03,yaw,left,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y07_run03_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run03_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run03_policy_rerun_summary.json,400,-0.05650267581182826,-0.17641529119886473,-0.0033299196980987045,0.3499434589594603,0.3499999940395355,0.32713512018322943,0.2661724019050598,0.16425527103245258,0.12666003067541168,0.3499999940395355,0.3499999940395355,0.325166923503081,0.2661219043036302,0.16292825932304064,0.12582493368536235,0.3499999940395355,0.3499999940395355,0.32932229824364184,0.2688365733250976,0.1591077333316207,0.13695612335577606,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.2645616829395294,0.1635650470852852,0.12702904641628265,0.3499999940395355,0.3499999940395355,0.33222548447549377,0.2657112723216407,0.16426358468830618,0.1256108393240721
ppo_turn_left_a20_y07_run04,yaw,left,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y07_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run04_policy_rerun_summary.json,400,-0.04251752828895282,-0.15658555550127082,-2.83784676411436e-05,0.3499999940395355,0.21550708135386232,0.3435062703676522,0.3499870418012142,0.34993410043418405,0.3498330821841955,0.3499999940395355,0.20310754367616027,0.34373828023672104,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.167258712137118,0.345385966449976,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.24197024936787753,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355
ppo_turn_left_a20_y07_run05,yaw,left,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y07_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y07_run05_policy_rerun_summary.json,400,-0.043234513843024035,-0.4128406133268682,-0.001719740706634365,0.3485606853663921,0.349976047500968,0.34629849694669246,0.26240925628691913,0.15158022856339812,0.06935285296785879,0.34947278290987016,0.3499999940395355,0.34713412563006085,0.26504242902000746,0.15287688409288724,0.06970797153965881,0.3497950490564108,0.3499999940395355,0.34561349339783193,0.2579042552039027,0.1515835179015994,0.06264334766310639,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.26086007058620453,0.15051382780075073,0.07082153856754303,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.26381159164011414,0.1514900569245216,0.07050372167024768
