frame,time_s,point,x,y,area
145,4.833333333333333,6,515.1,220.5,40
146,4.866666666666666,0,634.3,212.3,60
146,4.866666666666666,1,612.05,208.45,60
146,4.866666666666666,2,591.0185185185185,214.37037037037038,54
146,4.866666666666666,3,573.6111111111111,221.83333333333334,36
146,4.866666666666666,4,554.0,224.81034482758622,58
146,4.866666666666666,5,534.6428571428571,224.28571428571428,14
146,4.866666666666666,6,514.3913043478261,219.1086956521739,46
147,4.9,0,633.9473684210526,210.7017543859649,57
147,4.9,1,610.9104477611941,209.92537313432837,67
147,4.9,2,590.3962264150944,216.79245283018867,53
147,4.9,3,573.448275862069,224.0,29
147,4.9,4,552.5636363636364,226.12727272727273,55
147,4.9,5,533.8,224.5,10
147,4.9,6,514.8888888888889,217.38888888888889,36
148,4.933333333333334,0,632.4590163934427,209.85245901639345,61
148,4.933333333333334,1,610.1388888888889,211.55555555555554,72
148,4.933333333333334,2,590.1016949152543,219.54237288135593,59
148,4.933333333333334,3,572.9428571428572,226.57142857142858,35
148,4.933333333333334,4,552.2272727272727,227.3181818181818,44
148,4.933333333333334,5,533.125,223.125,8
148,4.933333333333334,6,514.952380952381,216.54761904761904,42
149,4.966666666666667,0,631.3,208.975,80
149,4.966666666666667,1,609.24,213.08,75
149,4.966666666666667,2,590.1724137931035,221.1551724137931,58
149,4.966666666666667,3,572.875,227.5,32
149,4.966666666666667,4,552.5,227.92307692307693,52
149,4.966666666666667,5,534.3571428571429,222.71428571428572,14
149,4.966666666666667,6,515.5384615384615,215.07692307692307,39
150,5.0,0,630.65625,208.296875,64
150,5.0,1,609.1447368421053,213.94736842105263,76
150,5.0,2,590.1454545454545,222.96363636363637,55
150,5.0,3,572.7333333333333,229.5,30
150,5.0,4,552.3559322033898,228.35593220338984,59
150,5.0,5,534.5,222.5,16
150,5.0,6,514.551724137931,214.63793103448276,58
151,5.033333333333333,0,629.9833333333333,208.18333333333334,60
151,5.033333333333333,1,609.2191780821918,215.13698630136986,73
151,5.033333333333333,2,590.231884057971,225.1014492753623,69
151,5.033333333333333,3,573.1,230.2,30
151,5.033333333333333,4,552.3559322033898,228.35593220338984,59
151,5.033333333333333,5,534.5,221.5,24
151,5.033333333333333,6,515.3589743589744,212.6153846153846,39
152,5.066666666666666,0,628.5666666666667,208.36666666666667,60
152,5.066666666666666,1,609.0,217.13513513513513,74
152,5.066666666666666,2,590.0882352941177,227.26470588235293,68
152,5.066666666666666,3,573.0588235294117,231.26470588235293,34
152,5.066666666666666,4,552.45,227.78333333333333,60
152,5.066666666666666,5,535.04,219.92,25
152,5.066666666666666,6,515.0793650793651,212.25396825396825,63
153,5.1,0,628.6842105263158,208.43859649122808,57
153,5.1,1,609.9367088607595,219.08860759493672,79
153,5.1,2,590.375,228.53125,64
153,5.1,3,573.4285714285714,231.57142857142858,35
153,5.1,4,553.3793103448276,226.39655172413794,58
153,5.1,5,536.1052631578947,218.42105263157896,19
153,5.1,6,515.0232558139535,212.0,86
154,5.133333333333334,0,628.5454545454545,208.76363636363635,55
154,5.133333333333334,1,611.1492537313433,220.53731343283582,67
154,5.133333333333334,2,590.8857142857142,229.78571428571428,70
154,5.133333333333334,3,573.3030303030303,231.57575757575756,33
154,5.133333333333334,4,553.6,225.04,50
154,5.133333333333334,5,536.5,216.5,16
154,5.133333333333334,6,515.9756097560976,211.29268292682926,41
155,5.166666666666667,0,628.9506172839506,210.45679012345678,81
155,5.166666666666667,1,610.9358974358975,221.51282051282053,78
155,5.166666666666667,2,590.5555555555555,229.61111111111111,72
155,5.166666666666667,3,572.4347826086956,230.0,23
155,5.166666666666667,4,552.6792452830189,224.22641509433961,53
155,5.166666666666667,5,535.4347826086956,215.56521739130434,23
155,5.166666666666667,6,516.2222222222222,210.61111111111111,18
156,5.2,0,630.8196721311475,211.04918032786884,61
156,5.2,1,610.0519480519481,221.98701298701297,77
156,5.2,2,590.2537313432836,229.1492537313433,67
156,5.2,3,571.5,228.5,28
156,5.2,4,552.5686274509804,221.9607843137255,51
156,5.2,5,534.5,214.5,16
156,5.2,6,513.8787878787879,212.34848484848484,66
157,5.233333333333333,0,630.4931506849315,213.67123287671234,73
157,5.233333333333333,1,609.5652173913044,222.66666666666666,69
157,5.233333333333333,2,588.8297872340426,227.2340425531915,47
157,5.233333333333333,3,571.3181818181819,226.36363636363637,22
157,5.233333333333333,4,552.02,219.48,50
157,5.233333333333333,5,533.5416666666666,213.625,24
157,5.233333333333333,6,512.6590909090909,212.75,44
158,5.266666666666667,0,630.0,216.05128205128204,78
158,5.266666666666667,1,609.0972222222222,223.01388888888889,72
158,5.266666666666667,2,588.4230769230769,225.80769230769232,52
158,5.266666666666667,3,569.5,224.30769230769232,26
158,5.266666666666667,4,550.6734693877551,217.3673469387755,49
158,5.266666666666667,5,532.2222222222222,212.5,18
158,5.266666666666667,6,511.5681818181818,214.3409090909091,44
159,5.3,0,630.0405405405405,219.05405405405406,74
159,5.3,1,608.2037037037037,223.4814814814815,54
159,5.3,2,587.7272727272727,224.47272727272727,55
159,5.3,3,569.0,221.55172413793105,29
159,5.3,4,550.2888888888889,215.35555555555555,45
159,5.3,5,531.0,211.84615384615384,13
159,5.3,6,510.4390243902439,215.46341463414635,41
160,5.333333333333333,0,629.2988505747127,221.42528735632183,87
160,5.333333333333333,1,607.4528301886793,224.1509433962264,53
160,5.333333333333333,2,586.2777777777778,222.72222222222223,54
160,5.333333333333333,3,567.5,219.5,36
160,5.333333333333333,4,548.6363636363636,213.83636363636364,55
160,5.333333333333333,5,529.4,211.2,15
160,5.333333333333333,6,509.3030303030303,217.3030303030303,33
161,5.366666666666666,0,629.0,223.4,80
161,5.366666666666666,1,606.1,223.93333333333334,60
161,5.366666666666666,2,585.811320754717,220.64150943396226,53
161,5.366666666666666,3,567.3225806451613,217.03225806451613,31
161,5.366666666666666,4,548.1428571428571,211.83673469387756,49
161,5.366666666666666,5,528.4615384615385,211.3846153846154,13
161,5.366666666666666,6,508.67391304347825,218.6304347826087,46
162,5.4,0,627.3218390804598,225.3793103448276,87
162,5.4,1,605.09375,223.03125,64
162,5.4,2,584.6296296296297,218.27777777777777,54
162,5.4,3,565.6666666666666,214.03030303030303,33
162,5.4,4,546.5090909090909,210.43636363636364,55
162,5.4,5,527.0,211.3793103448276,29
162,5.4,6,508.7560975609756,219.6829268292683,41
163,5.433333333333334,0,625.390243902439,227.109756097561,82
163,5.433333333333334,1,604.2857142857143,221.96825396825398,63
163,5.433333333333334,2,584.0851063829788,215.46808510638297,47
163,5.433333333333334,3,565.5,211.5,36
163,5.433333333333334,4,546.1875,208.47916666666666,48
163,5.433333333333334,5,526.578947368421,210.89473684210526,19
163,5.433333333333334,6,509.42857142857144,221.42857142857142,35
164,5.466666666666667,0,623.9014084507043,228.0,71
164,5.466666666666667,1,603.2686567164179,220.6865671641791,67
164,5.466666666666667,2,584.1,212.86,50
164,5.466666666666667,3,565.3823529411765,209.64705882352942,34
164,5.466666666666667,4,545.0666666666667,207.35555555555555,45
164,5.466666666666667,5,525.8518518518518,211.2962962962963,27
164,5.466666666666667,6,509.5609756097561,222.7560975609756,41
165,5.5,0,622.8354430379746,228.9873417721519,79
165,5.5,1,602.95,219.3,80
165,5.5,2,583.85,211.03333333333333,60
165,5.5,3,565.1,207.4,30
165,5.5,4,544.5918367346939,206.0204081632653,49
165,5.5,5,526.375,211.70833333333334,24
165,5.5,6,509.6842105263158,223.5,38
166,5.533333333333333,0,620.8295454545455,229.0568181818182,88
166,5.533333333333333,1,602.7093023255813,217.6046511627907,86
166,5.533333333333333,2,583.86,208.36,50
166,5.533333333333333,3,564.8181818181819,205.45454545454547,33
166,5.533333333333333,4,545.5,205.5,36
166,5.533333333333333,5,526.5,212.5,16
166,5.533333333333333,6,510.22727272727275,224.4090909090909,44
167,5.566666666666666,0,619.4078947368421,229.14473684210526,76
167,5.566666666666666,1,602.7733333333333,215.62666666666667,75
167,5.566666666666666,2,584.18,206.14,50
167,5.566666666666666,3,565.1666666666666,204.5,36
167,5.566666666666666,4,545.2682926829268,204.90243902439025,41
167,5.566666666666666,5,526.6,212.6,15
167,5.566666666666666,6,511.0,224.83333333333334,36
168,5.6,0,618.4328358208955,228.6865671641791,67
168,5.6,1,602.887323943662,214.2394366197183,71
168,5.6,2,584.3454545454546,204.5818181818182,55
168,5.6,3,565.25,203.25,32
168,5.6,4,545.5,205.5,36
168,5.6,5,527.7241379310345,213.72413793103448,29
168,5.6,6,511.5,225.5,36
169,5.633333333333334,0,616.625,228.4659090909091,88
169,5.633333333333334,1,603.8166666666667,212.33333333333334,60
169,5.633333333333334,2,584.5,202.5,56
169,5.633333333333334,3,565.4878048780488,202.26829268292684,41
169,5.633333333333334,4,546.05,205.8,40
169,5.633333333333334,5,528.695652173913,214.7391304347826,23
169,5.633333333333334,6,512.4411764705883,226.64705882352942,34
170,5.666666666666667,0,615.7263157894737,227.70526315789473,95
170,5.666666666666667,1,604.4814814814815,210.03703703703704,54
170,5.666666666666667,2,585.2285714285714,200.97142857142856,35
170,5.666666666666667,3,565.5714285714286,201.57142857142858,35
170,5.666666666666667,4,546.8974358974359,207.02564102564102,39
170,5.666666666666667,5,529.5,216.5,24
170,5.666666666666667,6,510.6862745098039,228.07843137254903,51
171,5.7,0,615.5555555555555,226.2828282828283,99
171,5.7,1,604.74,209.02,50
171,5.7,2,585.5263157894736,199.8421052631579,38
171,5.7,3,565.8157894736842,202.31578947368422,38
171,5.7,4,546.9574468085107,208.0212765957447,47
171,5.7,5,530.12,217.88,25
171,5.7,6,512.0909090909091,227.13636363636363,22
172,5.733333333333333,0,616.4897959183673,225.29591836734693,98
172,5.733333333333333,1,605.36,208.46,50
172,5.733333333333333,2,584.64,200.48,50
172,5.733333333333333,3,565.5,203.5,36
172,5.733333333333333,4,546.6734693877551,210.0612244897959,49
172,5.733333333333333,5,529.5,218.5,24
172,5.733333333333333,6,510.5128205128205,227.2051282051282,39
173,5.766666666666667,0,617.3586956521739,224.0326086956522,92
173,5.766666666666667,1,604.4590163934427,207.85245901639345,61
173,5.766666666666667,2,584.2439024390244,201.7560975609756,41
173,5.766666666666667,3,565.3823529411765,205.64705882352942,34
173,5.766666666666667,4,546.7446808510638,211.95744680851064,47
173,5.766666666666667,5,528.6551724137931,220.0344827586207,29
173,5.766666666666667,6,509.1818181818182,226.0,33
174,5.8,0,619.4459459459459,222.94594594594594,74
174,5.8,1,604.25,206.875,56
174,5.8,2,583.3823529411765,203.35294117647058,34
174,5.8,3,564.7941176470588,208.47058823529412,34
174,5.8,4,545.7608695652174,214.30434782608697,46
174,5.8,5,527.5555555555555,221.25925925925927,27
174,5.8,6,507.5,225.5,36
175,5.833333333333333,0,620.4880952380952,221.3452380952381,84
175,5.833333333333333,1,603.6774193548387,206.59677419354838,62
175,5.833333333333333,2,581.9803921568628,204.9607843137255,51
175,5.833333333333333,3,563.5,211.5,36
175,5.833333333333333,4,544.8958333333334,216.8125,48
175,5.833333333333333,5,526.1052631578947,222.57894736842104,19
175,5.833333333333333,6,505.84615384615387,224.2051282051282,39
176,5.866666666666666,0,621.2916666666666,219.09722222222223,72
176,5.866666666666666,1,602.4137931034483,206.18965517241378,58
176,5.866666666666666,2,581.3777777777777,206.48888888888888,45
176,5.866666666666666,3,563.1944444444445,213.36111111111111,36
176,5.866666666666666,4,544.3207547169811,218.67924528301887,53
176,5.866666666666666,5,525.4,222.76,25
176,5.866666666666666,6,504.95238095238096,223.5,42
177,5.9,0,621.9855072463768,216.81159420289856,69
177,5.9,1,601.4,206.73846153846154,65
177,5.9,2,580.3454545454546,208.5818181818182,55
177,5.9,3,562.2926829268292,216.29268292682926,41
177,5.9,4,542.96,220.68,50
177,5.9,5,523.75,223.125,16
177,5.9,6,504.05263157894734,221.60526315789474,38
178,5.933333333333334,0,621.0326086956521,215.25,92
178,5.933333333333334,1,600.2253521126761,207.45070422535213,71
178,5.933333333333334,2,579.4081632653061,211.48979591836735,49
178,5.933333333333334,3,561.3947368421053,218.68421052631578,38
178,5.933333333333334,4,542.2692307692307,222.73076923076923,52
178,5.933333333333334,5,523.2105263157895,223.57894736842104,19
178,5.933333333333334,6,502.775,220.1,40
179,5.966666666666667,0,620.36,213.32,100
179,5.966666666666667,1,599.1392405063291,208.58227848101265,79
179,5.966666666666667,2,578.2857142857143,214.0952380952381,63
179,5.966666666666667,3,561.2333333333333,221.06666666666666,30
179,5.966666666666667,4,540.8888888888889,224.24074074074073,54
179,5.966666666666667,5,521.9333333333333,223.6,15
179,5.966666666666667,6,502.23809523809524,219.0,42
180,6.0,0,620.0945945945946,211.6891891891892,74
180,6.0,1,597.4705882352941,209.85882352941175,85
180,6.0,2,577.5384615384615,216.48076923076923,52
180,6.0,3,560.71875,223.5,32
180,6.0,4,540.4230769230769,225.80769230769232,52
180,6.0,5,521.7619047619048,224.0,21
180,6.0,6,502.15,217.975,40
181,6.033333333333333,0,620.5636363636364,210.12727272727273,55
181,6.033333333333333,1,597.0921052631579,210.85526315789474,76
181,6.033333333333333,2,576.8870967741935,219.40322580645162,62
181,6.033333333333333,3,559.9,225.6,30
181,6.033333333333333,4,540.2391304347826,227.17391304347825,46
181,6.033333333333333,5,521.5,224.0,10
181,6.033333333333333,6,502.45652173913044,216.65217391304347,46
182,6.066666666666666,0,619.3552631578947,209.32894736842104,76
182,6.066666666666666,1,596.6351351351351,212.83783783783784,74
182,6.066666666666666,2,577.3,221.67142857142858,70
182,6.066666666666666,3,559.6969696969697,227.6969696969697,33
182,6.066666666666666,4,539.6842105263158,227.5,38
182,6.066666666666666,5,521.0,223.15384615384616,13
182,6.066666666666666,6,502.72972972972974,215.64864864864865,37
183,6.1,0,617.9459459459459,208.95945945945945,74
183,6.1,1,596.8441558441558,213.8181818181818,77
183,6.1,2,577.1896551724138,223.39655172413794,58
183,6.1,3,559.6969696969697,229.3030303030303,33
183,6.1,4,539.859649122807,228.50877192982455,57
183,6.1,5,521.8125,222.8125,16
183,6.1,6,503.0416666666667,214.33333333333334,48
184,6.133333333333334,0,617.2222222222222,208.72222222222223,72
184,6.133333333333334,1,596.439024390244,216.0731707317073,82
184,6.133333333333334,2,577.5833333333334,225.1,60
184,6.133333333333334,3,559.6176470588235,230.11764705882354,34
184,6.133333333333334,4,539.859649122807,228.50877192982455,57
184,6.133333333333334,5,522.3888888888889,222.22222222222223,18
184,6.133333333333334,6,503.5609756097561,213.390243902439,41
185,6.166666666666667,0,616.2028985507246,208.7391304347826,69
185,6.166666666666667,1,596.6923076923077,217.44871794871796,78
185,6.166666666666667,2,577.7179487179487,227.5897435897436,78
185,6.166666666666667,3,559.6969696969697,231.3030303030303,33
185,6.166666666666667,4,540.4181818181818,227.98181818181817,55
185,6.166666666666667,5,522.5,220.5,16
185,6.166666666666667,6,504.35555555555555,212.0888888888889,45
186,6.2,0,616.0178571428571,208.66071428571428,56
186,6.2,1,597.1976744186046,219.5,86
186,6.2,2,578.2456140350877,228.91228070175438,57
186,6.2,3,560.28125,231.59375,32
186,6.2,4,540.7454545454545,226.78181818181818,55
186,6.2,5,523.4285714285714,219.42857142857142,21
186,6.2,6,503.97014925373134,211.40298507462686,67
187,6.233333333333333,0,615.7068965517242,210.05172413793105,58
187,6.233333333333333,1,597.4025974025974,221.1038961038961,77
187,6.233333333333333,2,578.7777777777778,230.12962962962962,54
187,6.233333333333333,3,560.1304347826087,231.7826086956522,23
187,6.233333333333333,4,540.8367346938776,225.77551020408163,49
187,6.233333333333333,5,524.24,217.4,25
187,6.233333333333333,6,504.3809523809524,211.21428571428572,42
188,6.266666666666667,0,615.931506849315,211.3835616438356,73
188,6.266666666666667,1,597.3424657534247,222.46575342465752,73
188,6.266666666666667,2,578.2456140350877,230.35087719298247,57
188,6.266666666666667,3,560.0,231.44827586206895,29
188,6.266666666666667,4,541.1132075471698,224.60377358490567,53
188,6.266666666666667,5,523.5,216.30769230769232,26
188,6.266666666666667,6,503.38235294117646,211.35294117647058,34
189,6.3,0,616.2741935483871,212.4516129032258,62
189,6.3,1,597.6909090909091,222.56363636363636,55
189,6.3,2,577.5932203389831,229.23728813559322,59
189,6.3,3,559.3823529411765,229.64705882352942,34
189,6.3,4,540.5,222.38888888888889,54
189,6.3,5,522.9090909090909,215.13636363636363,22
189,6.3,6,502.9714285714286,211.22857142857143,35
190,6.333333333333333,0,617.2560975609756,214.46341463414635,82
190,6.333333333333333,1,598.3076923076923,223.17307692307693,52
190,6.333333333333333,2,576.4,228.28333333333333,60
190,6.333333333333333,3,558.2222222222222,227.44444444444446,27
190,6.333333333333333,4,539.6440677966102,220.4406779661017,59
190,6.333333333333333,5,521.6666666666666,213.66666666666666,24
190,6.333333333333333,6,501.07142857142856,211.76190476190476,42
191,6.366666666666666,0,617.253164556962,217.0632911392405,79
191,6.366666666666666,1,596.7627118644068,224.05084745762713,59
191,6.366666666666666,2,576.0925925925926,226.92592592592592,54
191,6.366666666666666,3,557.6388888888889,225.19444444444446,36
191,6.366666666666666,4,539.0416666666666,218.25,48
191,6.366666666666666,5,520.5,212.5,16
191,6.366666666666666,6,499.4736842105263,213.02631578947367,38
192,6.4,0,617.1494252873563,219.26436781609195,87
192,6.4,1,596.4032258064516,224.61290322580646,62
192,6.4,2,574.5344827586207,225.6551724137931,58
192,6.4,3,556.2258064516129,222.3548387096774,31
192,6.4,4,538.3636363636364,215.70454545454547,44
192,6.4,5,519.3,211.6,20
192,6.4,6,499.1842105263158,214.68421052631578,38
193,6.433333333333334,0,616.9587628865979,222.0721649484536,97
193,6.433333333333334,1,595.2063492063492,224.85714285714286,63
193,6.433333333333334,2,573.9183673469388,223.6734693877551,49
193,6.433333333333334,3,555.5806451612904,219.8709677419355,31
193,6.433333333333334,4,537.15,213.6,40
193,6.433333333333334,5,518.1052631578947,210.57894736842104,19
193,6.433333333333334,6,497.8857142857143,215.68571428571428,35
194,6.466666666666667,0,616.0777777777778,224.33333333333334,90
194,6.466666666666667,1,593.6451612903226,224.59677419354838,62
194,6.466666666666667,2,573.2093023255813,221.58139534883722,43
194,6.466666666666667,3,554.7297297297297,217.83783783783784,37
194,6.466666666666667,4,536.5,211.71428571428572,42
194,6.466666666666667,5,516.6666666666666,211.1851851851852,27
194,6.466666666666667,6,497.25,217.25,32
195,6.5,0,615.2298850574713,225.86206896551724,87
195,6.5,1,592.6825396825396,224.3015873015873,63
195,6.5,2,572.7254901960785,218.92156862745097,51
195,6.5,3,553.9333333333333,215.5,30
195,6.5,4,535.36,210.54,50
195,6.5,5,515.5,210.5,24
195,6.5,6,497.38235294117646,218.64705882352942,34
196,6.533333333333333,0,613.1797752808989,227.73033707865167,89
196,6.533333333333333,1,591.6268656716418,223.22388059701493,67
196,6.533333333333333,2,572.2264150943396,216.67924528301887,53
196,6.533333333333333,3,553.4324324324324,212.72972972972974,37
196,6.533333333333333,4,534.5510204081633,208.44897959183675,49
196,6.533333333333333,5,514.8947368421053,210.42105263157896,19
196,6.533333333333333,6,497.45714285714286,219.9142857142857,35
197,6.566666666666666,0,611.625,229.17045454545453,88
197,6.566666666666666,1,591.3768115942029,221.17391304347825,69
197,6.566666666666666,2,571.6666666666666,214.16666666666666,48
197,6.566666666666666,3,553.5,210.5,24
197,6.566666666666666,4,534.1702127659574,207.08510638297872,47
197,6.566666666666666,5,514.8947368421053,210.42105263157896,19
197,6.566666666666666,6,497.5,221.5,36
198,6.6,0,610.3780487804878,229.47560975609755,82
198,6.6,1,590.2441860465116,221.03488372093022,86
198,6.6,2,571.3846153846154,211.76923076923077,39
198,6.6,3,553.2571428571429,207.54285714285714,35
198,6.6,4,533.4782608695652,206.19565217391303,46
198,6.6,5,514.5,210.5,16
198,6.6,6,498.1842105263158,221.71052631578948,38
199,6.633333333333334,0,608.6493506493506,229.8961038961039,77
199,6.633333333333334,1,590.1494252873563,219.26436781609195,87
199,6.633333333333334,2,571.5869565217391,209.34782608695653,46
199,6.633333333333334,3,553.1379310344828,205.72413793103448,29
199,6.633333333333334,4,533.5384615384615,205.23076923076923,39
199,6.633333333333334,5,514.6923076923077,211.5,26
199,6.633333333333334,6,499.1142857142857,223.31428571428572,35
200,6.666666666666667,0,607.1410256410256,229.82051282051282,78
200,6.666666666666667,1,589.8571428571429,217.30769230769232,91
200,6.666666666666667,2,571.75,207.8846153846154,52
200,6.666666666666667,3,553.0833333333334,205.08333333333334,36
200,6.666666666666667,4,533.4634146341464,204.4390243902439,41
200,6.666666666666667,5,515.5,211.75,20
200,6.666666666666667,6,499.5,223.5,36
201,6.7,0,605.9014084507043,230.3943661971831,71
201,6.7,1,590.2444444444444,215.34444444444443,90
201,6.7,2,572.2,205.46,50
201,6.7,3,553.25,203.25,32
201,6.7,4,533.4285714285714,204.35714285714286,42
201,6.7,5,515.7272727272727,212.5909090909091,22
201,6.7,6,499.4864864864865,224.45945945945945,37
202,6.733333333333333,0,603.9183673469388,230.1530612244898,98
202,6.733333333333333,1,590.9589041095891,213.67123287671234,73
202,6.733333333333333,2,572.5263157894736,203.96491228070175,57
202,6.733333333333333,3,553.6969696969697,201.6969696969697,33
202,6.733333333333333,4,534.3,204.88,50
202,6.733333333333333,5,517.0666666666667,213.63333333333333,30
202,6.733333333333333,6,500.5777777777778,225.35555555555555,45
203,6.766666666666667,0,602.6372549019608,229.1764705882353,102
203,6.766666666666667,1,592.2142857142857,212.07142857142858,56
203,6.766666666666667,2,573.0625,202.22916666666666,48
203,6.766666666666667,3,553.6842105263158,201.5,38
203,6.766666666666667,4,534.9387755102041,206.3265306122449,49
203,6.766666666666667,5,517.6538461538462,214.84615384615384,26
203,6.766666666666667,6,500.35185185185185,226.38888888888889,54
204,6.8,0,602.0980392156863,228.2058823529412,102
204,6.8,1,592.4406779661017,210.1864406779661,59
204,6.8,2,573.1914893617021,200.68085106382978,47
204,6.8,3,553.75,201.75,32
204,6.8,4,535.2647058823529,207.05882352941177,34
204,6.8,5,518.1052631578947,216.42105263157896,19
204,6.8,6,499.3880597014925,226.67164179104478,67
205,6.833333333333333,0,602.9294117647058,227.03529411764706,85
205,6.833333333333333,1,592.4067796610169,209.3050847457627,59
205,6.833333333333333,2,573.0540540540541,201.0,37
205,6.833333333333333,3,553.5,203.5,36
205,6.833333333333333,4,535.0425531914893,208.40425531914894,47
205,6.833333333333333,5,517.7058823529412,217.88235294117646,17
205,6.833333333333333,6,499.4,227.1,30
206,6.866666666666666,0,604.1686746987951,225.75903614457832,83
206,6.866666666666666,1,592.3880597014926,208.7462686567164,67
206,6.866666666666666,2,572.4166666666666,201.83333333333334,48
206,6.866666666666666,3,553.2333333333333,205.06666666666666,30
206,6.866666666666666,4,534.4883720930233,211.30232558139534,43
206,6.866666666666666,5,516.7333333333333,219.5,30
206,6.866666666666666,6,498.1666666666667,226.16666666666666,12
207,6.9,0,606.0,224.85555555555555,90
207,6.9,1,592.1896551724138,208.41379310344828,58
207,6.9,2,570.8260869565217,203.84782608695653,46
207,6.9,3,552.3157894736842,207.71052631578948,38
207,6.9,4,534.0,213.68085106382978,47
207,6.9,5,515.5,220.5,24
207,6.9,6,496.57575757575756,225.45454545454547,33
208,6.933333333333334,0,607.0121951219512,223.3170731707317,82
208,6.933333333333334,1,592.0714285714286,208.5,56
208,6.933333333333334,2,570.0344827586207,205.93103448275863,58
208,6.933333333333334,3,551.5,211.5,36
208,6.933333333333334,4,532.8571428571429,216.22448979591837,49
208,6.933333333333334,5,514.5,221.5,24
208,6.933333333333334,6,493.94117647058823,223.73529411764707,34
209,6.966666666666667,0,607.9009900990098,221.56435643564356,101
209,6.966666666666667,1,590.1666666666666,208.01666666666668,60
209,6.966666666666667,2,569.0454545454545,206.75,44
209,6.966666666666667,3,551.25,213.25,32
209,6.966666666666667,4,531.9375,218.4375,48
209,6.966666666666667,5,513.5,222.5,24
209,6.966666666666667,6,493.02777777777777,223.27777777777777,36
210,7.0,0,608.8641975308642,219.03703703703704,81
210,7.0,1,589.1290322580645,207.8548387096774,62
210,7.0,2,568.0819672131148,209.39344262295083,61
210,7.0,3,550.2432432432432,215.67567567567568,37
210,7.0,4,530.88,220.22,50
210,7.0,5,512.2222222222222,223.5,18
210,7.0,6,491.97435897435895,221.56410256410257,39
211,7.033333333333333,0,608.9493670886076,217.2405063291139,79
211,7.033333333333333,1,588.1666666666666,208.75757575757575,66
211,7.033333333333333,2,567.3947368421053,211.68421052631578,38
211,7.033333333333333,3,549.4,218.525,40
211,7.033333333333333,4,530.4166666666666,222.25,48
211,7.033333333333333,5,510.7,223.2,10
211,7.033333333333333,6,491.19444444444446,219.63888888888889,36
212,7.066666666666666,0,608.5,215.53658536585365,82
212,7.066666666666666,1,586.9027777777778,209.33333333333334,72
212,7.066666666666666,2,566.1311475409836,214.27868852459017,61
212,7.066666666666666,3,549.03125,220.78125,32
212,7.066666666666666,4,529.304347826087,223.67391304347825,46
212,7.066666666666666,5,509.9166666666667,223.25,12
212,7.066666666666666,6,490.25,218.54166666666666,48
213,7.1,0,607.439024390244,213.64634146341464,82
213,7.1,1,585.6056338028169,210.61971830985917,71
213,7.1,2,565.2884615384615,216.71153846153845,52
213,7.1,3,547.8333333333334,223.61111111111111,36
213,7.1,4,528.36,224.74,50
213,7.1,5,509.73333333333335,222.86666666666667,15
213,7.1,6,490.1219512195122,217.46341463414635,41
214,7.133333333333334,0,608.0727272727273,212.3272727272727,55
214,7.133333333333334,1,584.873417721519,211.59493670886076,79
214,7.133333333333334,2,564.71875,219.09375,64
214,7.133333333333334,3,547.448275862069,225.44827586206895,29
214,7.133333333333334,4,527.78,226.48,50
214,7.133333333333334,5,508.5,222.5,16
214,7.133333333333334,6,490.1777777777778,215.95555555555555,45
215,7.166666666666667,0,606.4677419354839,211.3548387096774,62
215,7.166666666666667,1,583.5365853658536,213.0121951219512,82
215,7.166666666666667,2,564.2916666666666,221.625,72
215,7.166666666666667,3,547.5454545454545,227.27272727272728,33
215,7.166666666666667,4,527.1666666666666,227.38888888888889,36
215,7.166666666666667,5,508.5,222.5,16
215,7.166666666666667,6,490.44897959183675,214.55102040816325,49
216,7.2,0,605.7462686567164,210.46268656716418,67
216,7.2,1,583.5822784810126,215.39240506329114,79
216,7.2,2,564.4375,223.75,64
216,7.2,3,547.5,228.5,24
216,7.2,4,527.2926829268292,227.7560975609756,41
216,7.2,5,509.2,222.3,10
216,7.2,6,491.5,212.30769230769232,26
217,7.233333333333333,0,603.843373493976,210.18072289156626,83
217,7.233333333333333,1,583.2738095238095,216.41666666666666,84
217,7.233333333333333,2,564.3823529411765,225.5,68
217,7.233333333333333,3,547.3823529411765,229.64705882352942,34
217,7.233333333333333,4,527.4047619047619,228.04761904761904,42
217,7.233333333333333,5,509.5,220.5,24
217,7.233333333333333,6,491.96153846153845,211.96153846153845,52
218,7.266666666666667,0,603.7,210.57142857142858,70
218,7.266666666666667,1,583.3258426966293,217.8314606741573,89
218,7.266666666666667,2,564.5522388059702,227.07462686567163,67
218,7.266666666666667,3,547.3571428571429,230.85714285714286,28
218,7.266666666666667,4,527.7441860465116,227.8372093023256,43
218,7.266666666666667,5,510.40909090909093,219.27272727272728,22
218,7.266666666666667,6,492.52941176470586,210.8235294117647,51
219,7.3,0,603.8076923076923,210.42307692307693,52
219,7.3,1,583.4606741573034,219.62921348314606,89
219,7.3,2,565.1525423728814,228.54237288135593,59
219,7.3,3,547.5,231.5,36
219,7.3,4,528.1929824561404,226.73684210526315,57
219,7.3,5,510.8125,218.0625,16
219,7.3,6,491.5,210.22727272727272,44
220,7.333333333333333,0,604.02,210.76,50
220,7.333333333333333,1,584.395061728395,221.55555555555554,81
220,7.333333333333333,2,565.6842105263158,229.5,38
220,7.333333333333333,3,547.5,231.5,36
220,7.333333333333333,4,528.5272727272727,225.27272727272728,55
220,7.333333333333333,5,511.88235294117646,216.7058823529412,17
