seq,millis,channel,target_deg,actual_deg,error_deg
43637,3491518,CH3,107.667,117.360,-9.693
43637,3491518,CH4,110.324,118.560,-8.236
43637,3491518,CH5,125.074,129.360,-4.286
43637,3491518,CH6,142.033,138.960,3.073
43638,3491607,CH1,85.413,84.720,0.693
43638,3491607,CH2,85.185,89.040,-3.855
43638,3491607,CH3,97.872,105.360,-7.488
43638,3491607,CH4,97.048,107.280,-10.232
43638,3491607,CH5,113.128,121.920,-8.792
43638,3491607,CH6,136.366,140.400,-4.034
43639,3491678,CH1,97.663,88.320,9.343
43639,3491678,CH2,89.466,87.360,2.106
43639,3491678,CH3,94.381,97.920,-3.539
43639,3491678,CH4,86.633,94.560,-7.927
43639,3491678,CH5,98.935,109.440,-10.505
43639,3491678,CH6,123.529,132.960,-9.431
43640,3491758,CH1,97.663,88.320,9.343
43640,3491758,CH2,89.466,87.360,2.106
43640,3491758,CH3,94.381,97.920,-3.539
43640,3491758,CH4,86.633,94.560,-7.927
43640,3491758,CH5,98.935,109.440,-10.505
43640,3491758,CH6,123.529,132.960,-9.431
43641,3491838,CH1,112.805,100.080,12.725
43641,3491838,CH2,100.324,92.880,7.444
43641,3491838,CH3,98.525,96.480,2.045
43641,3491838,CH4,83.056,85.920,-2.864
43641,3491838,CH5,87.916,96.720,-8.804
43641,3491838,CH6,108.423,120.240,-11.817
43642,3491918,CH1,125.055,114.000,11.055
43642,3491918,CH2,113.610,104.160,9.450
43642,3491918,CH3,108.723,101.040,7.683
43642,3491918,CH4,87.685,84.240,3.445
43642,3491918,CH5,84.281,85.680,-1.399
43642,3491918,CH6,96.820,106.320,-9.500
43643,3492007,CH1,125.055,114.000,11.055
43643,3492007,CH2,113.610,104.160,9.450
43643,3492007,CH3,108.723,101.040,7.683
43643,3492007,CH4,87.685,84.240,3.445
43643,3492007,CH5,84.281,85.680,-1.399
43643,3492007,CH6,96.820,106.320,-9.500
43644,3492078,CH1,129.734,122.640,7.094
43644,3492078,CH2,124.251,114.720,9.531
43644,3492078,CH3,121.079,110.640,10.439
43644,3492078,CH4,98.751,88.800,9.951
43644,3492078,CH5,89.417,84.000,5.417
43644,3492078,CH6,93.151,94.560,-1.409
43645,3492158,CH1,125.055,125.040,0.015
43645,3492158,CH2,128.181,123.120,5.061
43645,3492158,CH3,130.873,121.440,9.433
43645,3492158,CH4,112.027,100.320,11.707
43645,3492158,CH5,101.363,90.240,11.123
43645,3492158,CH6,98.817,93.840,4.977
43646,3492238,CH1,112.805,121.200,-8.395
43646,3492238,CH2,123.900,124.800,-0.900
43646,3492238,CH3,134.365,129.600,4.765
43646,3492238,CH4,122.442,112.560,9.882
43646,3492238,CH5,115.556,101.280,14.276
43646,3492238,CH6,111.655,99.840,11.815
43647,3492318,CH1,112.805,121.200,-8.395
43647,3492318,CH2,123.900,124.800,-0.900
43647,3492318,CH3,134.365,129.600,4.765
43647,3492318,CH4,122.442,112.560,9.882
43647,3492318,CH5,115.556,101.280,14.276
43647,3492318,CH6,111.655,99.840,11.815
43648,3492407,CH1,97.663,109.680,-12.017
43648,3492407,CH2,113.042,120.000,-6.958
43648,3492407,CH3,130.221,131.280,-1.059
43648,3492407,CH4,126.019,122.160,3.859
43648,3492407,CH5,126.574,115.200,11.374
43648,3492407,CH6,126.760,112.800,13.960
43649,3492478,CH1,85.413,96.240,-10.827
43649,3492478,CH2,99.756,108.960,-9.204
43649,3492478,CH3,120.023,127.200,-7.177
43649,3492478,CH4,121.390,124.800,-3.410
43649,3492478,CH5,130.210,127.200,3.010
43649,3492478,CH6,138.364,127.920,10.444
43650,3492558,CH1,85.413,96.240,-10.827
43650,3492558,CH2,99.756,108.960,-9.204
43650,3492558,CH3,120.023,127.200,-7.177
43650,3492558,CH4,121.390,124.800,-3.410
43650,3492558,CH5,130.210,127.200,3.010
43650,3492558,CH6,138.364,127.920,10.444
43651,3492638,CH1,80.734,86.640,-5.906
43651,3492638,CH2,89.115,96.960,-7.845
43651,3492638,CH3,107.667,117.120,-9.453
43651,3492638,CH4,110.324,118.800,-8.476
43651,3492638,CH5,125.074,129.360,-4.286
43651,3492638,CH6,142.033,139.200,2.833
43652,3492718,CH1,85.413,84.720,0.693
43652,3492718,CH2,85.185,88.800,-3.615
