seq,millis,channel,target_deg,actual_deg,error_deg
21501,1720491,CH5,129.167,135.840,-6.673
21501,1720491,CH6,142.813,143.760,-0.947
21502,1720571,CH1,112.429,103.680,8.749
21502,1720571,CH2,101.630,100.320,1.310
21502,1720571,CH3,105.367,109.680,-4.313
21502,1720571,CH4,104.221,112.800,-8.579
21502,1720571,CH5,115.371,124.560,-9.189
21502,1720571,CH6,132.286,139.920,-7.634
21503,1720651,CH1,127.571,117.120,10.451
21503,1720651,CH2,111.705,105.120,6.585
21503,1720651,CH3,106.876,106.560,0.316
21503,1720651,CH4,96.499,101.520,-5.021
21503,1720651,CH5,102.197,110.640,-8.443
21503,1720651,CH6,117.373,127.920,-10.547
21504,1720731,CH1,127.571,117.120,10.451
21504,1720731,CH2,111.705,105.120,6.585
21504,1720731,CH3,106.876,106.560,0.316
21504,1720731,CH4,96.499,101.520,-5.021
21504,1720731,CH5,102.197,110.640,-8.443
21504,1720731,CH6,117.373,127.920,-10.547
21505,1720820,CH1,139.821,131.040,8.781
21505,1720820,CH2,124.949,116.640,8.309
21505,1720820,CH3,115.308,109.680,5.628
21505,1720820,CH4,96.607,96.000,0.607
21505,1720820,CH5,94.677,98.400,-3.723
21505,1720820,CH6,103.768,113.040,-9.272
21506,1720891,CH1,144.500,139.680,4.820
21506,1720891,CH2,136.302,128.640,7.662
21506,1720891,CH3,127.442,119.520,7.922
21506,1720891,CH4,104.505,98.880,5.625
21506,1720891,CH5,95.684,93.840,1.844
21506,1720891,CH6,96.669,99.600,-2.931
21507,1720971,CH1,144.500,139.680,4.820
21507,1720971,CH2,136.302,128.640,7.662
21507,1720971,CH3,127.442,119.520,7.922
21507,1720971,CH4,104.505,98.880,5.625
21507,1720971,CH5,95.684,93.840,1.844
21507,1720971,CH6,96.669,99.600,-2.931
21508,1721051,CH1,139.821,140.640,-0.819
21508,1721051,CH2,141.428,137.040,4.388
21508,1721051,CH3,138.643,130.320,8.323
21508,1721051,CH4,117.176,108.240,8.936
21508,1721051,CH5,104.833,97.920,6.913
21508,1721051,CH6,98.787,97.440,1.347
21509,1721131,CH1,127.571,135.600,-8.029
21509,1721131,CH2,138.370,138.720,-0.350
21509,1721131,CH3,144.633,140.160,4.473
21509,1721131,CH4,129.779,120.720,9.059
